notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,buyer_key_l2,buyer_identity_source,buyer_identity_confidence,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,buyer_match_mechanism,variant
15-71156,SIRET:19490970100303,RAW_SIRET,2015-05-07,2015-10-20,2016-04-20,2026-07-13,48,48730,DIGITAL_ICT,True,6.0,True,SIRET:19490970100303,DIRECT_BOAMP_SIRET,HIGH,0,134.19842312746385,,,,,balanced
15-74284,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2015-05-15,2015-10-28,2016-04-28,2026-07-13,72,72600,DIGITAL_ICT,True,6.0,True,NAME:conseil general de loire-atlantique,NAME_FALLBACK,LOW,1,11.136662286465178,16-55322,0.3479379049113935,POTENTIAL,M0_NAME_FALLBACK,balanced
15-81513,NAME:ville de bayeux,NAME_FALLBACK,2015-05-28,2015-05-28,2015-11-28,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:ville de bayeux,NAME_FALLBACK,LOW,0,133.50854139290408,,,,,balanced
15-81386,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2015-05-28,2015-05-28,2015-11-28,2026-07-13,48,48443,DIGITAL_ICT,True,6.0,True,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,9.888304862023652,16-42170,0.7908788240595366,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-69497,NAME:angers loire metropole,NAME_FALLBACK,2015-05-06,2015-05-06,2015-11-06,2026-07-13,72,72250,DIGITAL_ICT,True,6.0,True,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,5.781865965834428,15-165050,0.381978633416627,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-82510,NAME:cg49,NAME_FALLBACK,2015-06-01,2015-09-17,2016-01-17,2026-07-13,32,32354,DIGITAL_ICT,True,4.0,True,NAME:cg49,NAME_FALLBACK,LOW,0,133.377135348226,,,,,balanced
15-89415,NAME:ch le mans,NAME_FALLBACK,2015-06-11,2015-06-11,2015-12-11,2026-07-13,48,48000,DIGITAL_ICT,True,6.0,True,SIREN:267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,133.0486202365309,,,,,balanced
15-90549,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,2015-06-15,2015-06-15,2015-12-15,2026-07-13,72,72420,DIGITAL_ICT,True,6.0,True,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,LOW,1,7.884362680683312,16-19705,0.35355690005937584,MEDIUM,M0_NAME_FALLBACK,balanced
15-96870,NAME:angers loire metropole,NAME_FALLBACK,2015-06-25,2015-06-25,2015-12-25,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,4.7963206307490145,15-174987,0.5875178719297294,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-85858,NAME:universite de nantes,NAME_FALLBACK,2015-06-05,2015-11-06,2016-05-06,2026-07-13,72,72224,DIGITAL_ICT,True,6.0,True,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,11.399474375821288,16-70203,0.6658562586799923,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-86544,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2015-06-05,2015-10-22,2016-02-22,2026-07-13,50,50312,DIGITAL_ICT,True,4.0,True,NAME:conseil general de loire-atlantique,NAME_FALLBACK,LOW,1,7.950065703022339,16-15813,0.4077148365345477,POTENTIAL,M0_NAME_FALLBACK,balanced
15-98976,NAME:ministere des affaires etrangeres,NAME_FALLBACK,2015-06-29,2015-06-29,2015-12-29,2026-07-13,48,48000,DIGITAL_ICT,True,6.0,True,NAME:ministere des affaires etrangeres,NAME_FALLBACK,LOW,1,6.044678055190539,15-194034,0.6237483262491474,HIGH,M0_NAME_FALLBACK,balanced
15-84438,NAME:sna ouest,NAME_FALLBACK,2015-06-03,2015-06-03,2015-12-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:sna ouest,NAME_FALLBACK,LOW,0,133.31143232588698,,,,,balanced
15-84820,NAME:nantes metropole,NAME_FALLBACK,2015-06-04,2015-12-14,2016-05-14,2026-07-13,79,79512,DIGITAL_ICT,True,5.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,10.54533508541393,16-57014,0.3908418815821399,MEDIUM,M0_NAME_FALLBACK,balanced
15-69493,NAME:ademe,NAME_FALLBACK,2015-06-10,2015-06-10,2015-12-10,2026-07-13,72,72316,DIGITAL_ICT,True,6.0,True,NAME:ademe,NAME_FALLBACK,LOW,0,133.0814717477004,,,,,balanced
15-98483,NAME:spr pays de la loire,NAME_FALLBACK,2015-06-29,2016-03-04,2017-03-04,2026-07-13,45,45110,DIGITAL_ICT,True,12.0,True,NAME:spr pays de la loire,NAME_FALLBACK,LOW,0,132.45729303547964,,,,,balanced
15-92216,NAME:chu de nantes,NAME_FALLBACK,2015-06-16,2015-06-16,2015-12-16,2026-07-13,72,72261,DIGITAL_ICT,True,6.0,True,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,5.617608409986859,15-182957,0.34394561598414153,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-96106,NAME:cnieg,NAME_FALLBACK,2015-06-24,2015-08-07,2016-02-07,2026-07-13,72,72224,DIGITAL_ICT,True,6.0,True,NAME:cnieg,NAME_FALLBACK,LOW,1,6.3731931668856765,16-577,0.4028473950725894,POTENTIAL,M0_NAME_FALLBACK,balanced
15-85320,NAME:ministere des affaires etrangeres,NAME_FALLBACK,2015-06-04,2015-06-04,2015-12-04,2026-07-13,48,48000,DIGITAL_ICT,True,6.0,True,NAME:ministere des affaires etrangeres,NAME_FALLBACK,LOW,1,6.865965834428383,15-194034,0.6045737982748607,HIGH,M0_NAME_FALLBACK,balanced
15-95582,NAME:sgami ouest,NAME_FALLBACK,2015-06-22,2015-10-12,2016-04-12,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:sgami ouest,NAME_FALLBACK,LOW,0,132.68725361366623,,,,,balanced
15-98729,NAME:spr pays de la loire,NAME_FALLBACK,2015-06-26,2015-06-26,2015-12-26,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:spr pays de la loire,NAME_FALLBACK,LOW,1,4.566360052562418,15-170834,0.4583174047462176,MEDIUM,M0_NAME_FALLBACK,balanced
15-90148,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,2015-06-15,2015-06-15,2015-10-15,2026-07-13,30,30200,DIGITAL_ICT,True,4.0,True,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,LOW,0,132.91721419185282,,,,,balanced
15-97256,NAME:ville de nantes,NAME_FALLBACK,2015-06-25,2015-06-25,2015-12-25,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:ville de nantes,NAME_FALLBACK,LOW,1,5.913272010512483,15-190662,0.34342730620086465,POTENTIAL,M0_NAME_FALLBACK,balanced
15-89263,NAME:vendee eau,NAME_FALLBACK,2015-06-12,2015-07-23,2016-01-23,2026-07-13,72,72322,DIGITAL_ICT,True,6.0,True,SIREN:258500222,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,4.533508541392904,15-159973,0.4224958621634916,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-92906,NAME:cnieg,NAME_FALLBACK,2015-06-17,2015-08-28,2016-02-28,2026-07-13,72,72261,DIGITAL_ICT,True,6.0,True,NAME:cnieg,NAME_FALLBACK,LOW,0,132.8515111695138,,,,,balanced
15-96786,NAME:conseil general de la sarthe,NAME_FALLBACK,2015-06-24,2015-06-24,2015-12-24,2026-07-13,72,72267,DIGITAL_ICT,True,6.0,True,NAME:conseil general de la sarthe,NAME_FALLBACK,LOW,0,132.6215505913272,,,,,balanced
15-98106,NAME:mairie des sables d olonne,NAME_FALLBACK,2015-06-25,2015-06-25,2015-12-25,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:mairie des sables d olonne,NAME_FALLBACK,LOW,0,132.58869908015768,,,,,balanced
15-83632,NAME:chu de nantes,NAME_FALLBACK,2015-06-03,2015-06-03,2015-12-03,2026-07-13,72,72261,DIGITAL_ICT,True,6.0,True,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,0.42706964520367935,15-92216,0.7345002153457676,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-86218,NAME:chu de nantes,NAME_FALLBACK,2015-06-05,2015-06-05,2015-11-05,2026-07-13,35,35113,DIGITAL_ICT,True,5.0,True,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,0.5584756898817346,15-95253,0.7827064263415866,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-86193,NAME:ville de nantes,NAME_FALLBACK,2015-06-05,2015-06-05,2015-12-05,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:ville de nantes,NAME_FALLBACK,LOW,0,133.24572930354796,,,,,balanced
15-89902,NAME:nantes metropole,NAME_FALLBACK,2015-06-11,2015-06-11,2015-12-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,6.438896189224704,15-192356,0.37795077721519554,POTENTIAL,M0_NAME_FALLBACK,balanced
15-81783,NAME:cpam de la charente maritime,NAME_FALLBACK,2015-06-02,2015-06-02,2015-10-02,2026-07-13,30,30121,DIGITAL_ICT,True,4.0,True,NAME:cpam de la charente maritime,NAME_FALLBACK,LOW,0,133.3442838370565,,,,,balanced
15-84881,NAME:nantes metropole,NAME_FALLBACK,2015-06-04,2015-12-14,2016-06-14,2026-07-13,48,48213,DIGITAL_ICT,True,6.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,13.304862023653088,16-103833,0.41605552717478395,MEDIUM,M0_NAME_FALLBACK,balanced
15-86342,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2015-06-05,2015-12-21,2016-05-21,2026-07-13,64,64210,DIGITAL_ICT,True,5.0,True,NAME:conseil general de loire-atlantique,NAME_FALLBACK,LOW,1,11.005256241787123,16-63741,0.667979052684615,HIGH,M0_NAME_FALLBACK,balanced
15-92588,SIRET:23440003400026,RAW_SIRET,2015-06-17,2015-10-21,2016-04-21,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,1,10.479632063074902,16-61484,0.419629127803922,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-95813,NAME:commune de saint-herblain,NAME_FALLBACK,2015-06-23,2015-10-26,2016-04-26,2026-07-13,48,48218,DIGITAL_ICT,True,6.0,True,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,132.6544021024967,,,,,balanced
15-82604,NAME:ch le mans,NAME_FALLBACK,2015-06-01,2015-06-01,2015-11-01,2026-07-13,35,35121,DIGITAL_ICT,True,5.0,True,SIREN:267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,9.69119579500657,16-40204,0.6318531924284265,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-95253,NAME:chu de nantes,NAME_FALLBACK,2015-06-22,2015-06-22,2015-11-22,2026-07-13,35,35113,DIGITAL_ICT,True,5.0,True,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,132.68725361366623,,,,,balanced
15-92626,NAME:cte de communes du pays de redon,NAME_FALLBACK,2015-06-16,2015-06-16,2015-12-16,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:cte de communes du pays de redon,NAME_FALLBACK,LOW,0,132.88436268068332,,,,,balanced
15-99817,NAME:conseil general de la mayenne,NAME_FALLBACK,2015-07-01,2015-10-09,2016-04-09,2026-07-13,72,72810,DIGITAL_ICT,True,6.0,True,NAME:conseil general de la mayenne,NAME_FALLBACK,LOW,0,132.39159001314061,,,,,balanced
15-52383,NAME:loire-atlantique numerique,NAME_FALLBACK,2015-07-24,2017-04-13,2018-04-13,2026-07-13,45,45231,DIGITAL_ICT,True,12.0,True,NAME:loire-atlantique numerique,NAME_FALLBACK,LOW,0,131.6360052562418,,,,,balanced
15-101366,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2015-07-02,2015-09-18,2016-02-18,2026-07-13,35,35811,DIGITAL_ICT,True,5.0,True,SIREN:247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,132.3587385019711,,,,,balanced
15-113716,NAME:insee,NAME_FALLBACK,2015-07-22,2015-11-10,2016-05-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:insee,NAME_FALLBACK,LOW,1,9.658344283837057,16-67782,0.34616634718038913,MEDIUM,M0_NAME_FALLBACK,balanced
15-102348,NAME:universite de nantes,NAME_FALLBACK,2015-07-03,2015-11-06,2016-03-06,2026-07-13,32,32420,DIGITAL_ICT,True,4.0,True,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,8.935611038107753,16-48016,0.6862149163448079,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-102510,SIRET:22720002900014,RAW_SIRET,2015-07-03,2016-03-30,2016-09-30,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,SIRET:22720002900014,DIRECT_BOAMP_SIRET,HIGH,1,17.706964520367936,16-183156,0.48557922779326523,MEDIUM,EXACT_SIRET_RECONCILIATION,balanced
15-104589,NAME:spr pays de la loire,NAME_FALLBACK,2015-07-08,2015-07-08,2016-07-08,2026-07-13,45,45210,DIGITAL_ICT,True,12.0,True,NAME:spr pays de la loire,NAME_FALLBACK,LOW,0,132.161629434954,,,,,balanced
15-107880,SIRET:25720243200015,RAW_SIRET,2015-07-13,2015-10-07,2016-04-07,2026-07-13,71,71241,DIGITAL_ICT,True,6.0,True,SIRET:25720243200015,DIRECT_BOAMP_SIRET,HIGH,0,131.99737187910645,,,,,balanced
15-112635,SIRET:13001855900018,RAW_SIRET,2015-07-21,2015-07-21,2016-01-21,2026-07-13,71,71316,DIGITAL_ICT,True,6.0,True,SIRET:13001855900018,DIRECT_BOAMP_SIRET,HIGH,0,131.73455978975034,,,,,balanced
15-104125,NAME:ville de nantes,NAME_FALLBACK,2015-07-08,2015-07-08,2016-01-08,2026-07-13,48,48900,DIGITAL_ICT,True,6.0,True,NAME:ville de nantes,NAME_FALLBACK,LOW,1,7.09592641261498,16-19242,0.35921607165843317,POTENTIAL,M0_NAME_FALLBACK,balanced
15-108645,NAME:ville de talmont saint hilaire,NAME_FALLBACK,2015-07-13,2015-07-13,2015-11-13,2026-07-13,32,32353,DIGITAL_ICT,True,4.0,True,NAME:ville de talmont saint hilaire,NAME_FALLBACK,LOW,0,131.99737187910645,,,,,balanced
15-105553,NAME:ville de saint berthevin,NAME_FALLBACK,2015-07-07,2015-07-07,2016-01-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,SIREN:215302019,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,132.19448094612352,,,,,balanced
15-106707,NAME:centre hospitalier le bodio,NAME_FALLBACK,2015-07-10,2015-10-16,2016-02-16,2026-07-13,32,32322,DIGITAL_ICT,True,4.0,True,NAME:centre hospitalier le bodio,NAME_FALLBACK,LOW,0,132.09592641261497,,,,,balanced
15-110860,SIRET:24720013200014,RAW_SIRET,2015-07-17,2015-12-18,2016-04-18,2026-07-13,50,50334,DIGITAL_ICT,True,4.0,True,SIRET:24720013200014,DIRECT_BOAMP_SIRET,HIGH,0,131.86596583442838,,,,,balanced
15-114971,NAME:cg49,NAME_FALLBACK,2015-07-24,2015-10-13,2016-04-13,2026-07-13,71,71316,DIGITAL_ICT,True,6.0,True,NAME:cg49,NAME_FALLBACK,LOW,0,131.6360052562418,,,,,balanced
15-115709,NAME:commune de saint-nazaire,NAME_FALLBACK,2015-07-27,2015-11-27,2016-05-27,2026-07-13,72,72800,DIGITAL_ICT,True,6.0,True,NAME:commune de saint-nazaire,NAME_FALLBACK,LOW,1,9.921156373193167,16-73319,0.4110415932128341,MEDIUM,M0_NAME_FALLBACK,balanced
15-107245,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2015-07-10,2016-03-07,2016-09-07,2026-07-13,48,48700,DIGITAL_ICT,True,6.0,True,SIREN:247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,132.09592641261497,,,,,balanced
15-112713,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2015-07-22,2015-07-22,2015-11-22,2026-07-13,30,30125,DIGITAL_ICT,True,4.0,True,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,131.7017082785808,,,,,balanced
15-100455,NAME:nantes metropole,NAME_FALLBACK,2015-07-01,2015-12-17,2016-05-17,2026-07-13,35,35261,DIGITAL_ICT,True,5.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,9.658344283837057,16-57014,0.34914932103589164,POTENTIAL,M0_NAME_FALLBACK,balanced
15-114783,NAME:cnieg,NAME_FALLBACK,2015-07-23,2015-10-15,2016-04-15,2026-07-13,72,72420,DIGITAL_ICT,True,6.0,True,NAME:cnieg,NAME_FALLBACK,LOW,0,131.6688567674113,,,,,balanced
15-111004,SIRET:19490970100303,RAW_SIRET,2015-07-17,2016-01-08,2016-05-08,2026-07-13,30,30120,DIGITAL_ICT,True,4.0,True,SIRET:19490970100303,DIRECT_BOAMP_SIRET,HIGH,1,8.47568988173456,16-46830,0.3436280937070041,POTENTIAL,EXACT_SIRET_RECONCILIATION,balanced
15-111481,NAME:chu de nantes,NAME_FALLBACK,2015-07-20,2015-07-20,2016-01-20,2026-07-13,48,48450,DIGITAL_ICT,True,6.0,True,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,5.978975032851511,16-7640,0.8139027167125945,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-111661,NAME:inra - formation permanente nationale,NAME_FALLBACK,2015-07-21,2015-07-21,2016-01-21,2026-07-13,48,48931,DIGITAL_ICT,True,6.0,True,NAME:inra - formation permanente nationale,NAME_FALLBACK,LOW,0,131.73455978975034,,,,,balanced
15-106427,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,2015-07-09,2015-07-09,2016-01-09,2026-07-13,72,72227,DIGITAL_ICT,True,6.0,True,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,LOW,0,132.1287779237845,,,,,balanced
15-115988,NAME:angers loire metropole,NAME_FALLBACK,2015-07-27,2015-07-27,2015-11-27,2026-07-13,32,32412,DIGITAL_ICT,True,4.0,True,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,131.53745072273324,,,,,balanced
15-101283,NAME:caf de la sarthe,NAME_FALLBACK,2015-07-01,2015-12-23,2016-04-23,2026-07-13,30,30237,DIGITAL_ICT,True,4.0,True,NAME:caf de la sarthe,NAME_FALLBACK,LOW,1,12.28646517739816,16-102267,0.6225897414419586,HIGH,M0_NAME_FALLBACK,balanced
15-105085,NAME:ccir pays de la loire,NAME_FALLBACK,2015-07-07,2015-07-07,2016-01-07,2026-07-13,48,48900,DIGITAL_ICT,True,6.0,True,NAME:ccir pays de la loire,NAME_FALLBACK,LOW,0,132.19448094612352,,,,,balanced
15-113362,NAME:conseil general de loire-atlantique,NAME_FALLBACK,2015-07-22,2015-11-12,2016-03-12,2026-07-13,30,30121,DIGITAL_ICT,True,4.0,True,NAME:conseil general de loire-atlantique,NAME_FALLBACK,LOW,1,8.015768725361367,16-40500,0.345392960320184,POTENTIAL,M0_NAME_FALLBACK,balanced
15-115991,NAME:ville d angers,NAME_FALLBACK,2015-07-27,2016-03-31,2016-08-31,2026-07-13,35,35811,DIGITAL_ICT,True,5.0,True,NAME:ville d angers,NAME_FALLBACK,LOW,0,131.53745072273324,,,,,balanced
15-117072,NAME:chu d angers,NAME_FALLBACK,2015-07-29,2016-01-13,2016-05-13,2026-07-13,30,30200,DIGITAL_ICT,True,4.0,True,SIREN:264900036,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,131.47174770039422,,,,,balanced
15-103304,NAME:l universite nantes-angers-le mans,NAME_FALLBACK,2015-07-03,2015-10-05,2016-04-05,2026-07-13,72,72600,DIGITAL_ICT,True,6.0,True,NAME:l universite nantes-angers-le mans,NAME_FALLBACK,LOW,0,132.32588699080156,,,,,balanced
15-115319,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2015-07-27,2016-02-19,2016-06-19,2026-07-13,30,30230,DIGITAL_ICT,True,4.0,True,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,131.53745072273324,,,,,balanced
15-115336,NAME:chu d angers,NAME_FALLBACK,2015-07-27,2016-07-28,2017-01-28,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,SIREN:264900036,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,131.53745072273324,,,,,balanced
15-118979,NAME:departement de la sarthe,NAME_FALLBACK,2015-07-30,2015-07-30,2016-01-30,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,4.6320630749014455,15-189271,0.5703059274473683,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-119589,NAME:ville de vertou,NAME_FALLBACK,2015-08-03,2015-08-03,2015-12-03,2026-07-13,32,32342,DIGITAL_ICT,True,4.0,True,SIREN:214402158,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,131.30749014454665,,,,,balanced
15-122609,NAME:ville de carquefou,NAME_FALLBACK,2015-08-07,2015-12-23,2016-04-23,2026-07-13,32,32323,DIGITAL_ICT,True,4.0,True,SIREN:214400269,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,6.9973718791064385,16-32105,0.3742241484029093,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-129133,NAME:sdis 49,NAME_FALLBACK,2015-08-24,2015-11-10,2016-05-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:sdis 49,NAME_FALLBACK,LOW,0,130.61760840998687,,,,,balanced
15-90876,NAME:commune de pornic,NAME_FALLBACK,2015-08-10,2015-08-10,2015-12-10,2026-07-13,32,32342,DIGITAL_ICT,True,4.0,True,SIREN:214401317,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,131.07752956636006,,,,,balanced
15-119639,NAME:ecole centrale de nantes,NAME_FALLBACK,2015-08-03,2015-11-23,2016-03-23,2026-07-13,32,32223,DIGITAL_ICT,True,4.0,True,SIREN:194401006,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,131.30749014454665,,,,,balanced
15-132610,NAME:commune de saint-herblain,NAME_FALLBACK,2015-08-27,2015-08-27,2016-02-27,2026-07-13,,,DIGITAL_ICT,True,6.0,True,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,130.51905387647832,,,,,balanced
15-126174,NAME:centre hospitalier la ferte bernard,NAME_FALLBACK,2015-08-13,2015-08-13,2016-02-13,2026-07-13,33,33111,DIGITAL_ICT,True,6.0,True,NAME:centre hospitalier la ferte bernard,NAME_FALLBACK,LOW,0,130.9789750328515,,,,,balanced
15-126308,NAME:sdis 44,NAME_FALLBACK,2015-08-13,2015-08-13,2016-02-13,2026-07-13,33,33190,DIGITAL_ICT,True,6.0,True,SIREN:284400017,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,5.4204993429697765,16-10649,0.45643460649160644,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-121163,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,2015-08-04,2015-08-04,2016-02-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,LOW,0,131.27463863337712,,,,,balanced
15-126736,NAME:prefecture,NAME_FALLBACK,2015-08-13,2015-08-13,2016-02-13,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:prefecture,NAME_FALLBACK,LOW,0,130.9789750328515,,,,,balanced
15-133200,NAME:saelsi,NAME_FALLBACK,2015-08-31,2015-08-31,2015-12-31,2026-07-13,32,32221,DIGITAL_ICT,True,4.0,True,NAME:saelsi,NAME_FALLBACK,LOW,0,130.38764783180025,,,,,balanced
15-134999,NAME:spr pays de la loire,NAME_FALLBACK,2015-09-04,2015-09-04,2016-09-04,2026-07-13,45,45212,DIGITAL_ICT,True,12.0,True,NAME:spr pays de la loire,NAME_FALLBACK,LOW,0,130.2562417871222,,,,,balanced
15-133523,NAME:nantes habitat,NAME_FALLBACK,2015-09-11,2015-09-11,2016-03-11,2026-07-13,48,48214,DIGITAL_ICT,True,6.0,True,NAME:nantes habitat,NAME_FALLBACK,LOW,0,130.02628120893561,,,,,balanced
15-139562,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,2015-09-11,2016-07-22,2017-01-22,2026-07-13,48,48450,DIGITAL_ICT,True,6.0,True,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,LOW,1,12.97634691195795,16-146809,0.3924934496444621,MEDIUM,M0_NAME_FALLBACK,balanced
15-146024,NAME:ville de nantes,NAME_FALLBACK,2015-09-28,2016-01-05,2016-05-05,2026-07-13,32,32342,DIGITAL_ICT,True,4.0,True,NAME:ville de nantes,NAME_FALLBACK,LOW,0,129.46780551905388,,,,,balanced
15-139179,NAME:ecole centrale de nantes,NAME_FALLBACK,2015-09-10,2015-09-10,2016-03-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,SIREN:194401006,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,8.04862023653088,16-68672,0.3722494051691343,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-142353,SIRET:21720181300011,RAW_SIRET,2015-09-17,2016-02-03,2016-06-03,2026-07-13,32,32353,DIGITAL_ICT,True,4.0,True,SIRET:21720181300011,DIRECT_BOAMP_SIRET,HIGH,1,8.180026281208935,16-73358,0.44374412069356517,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,balanced
15-145893,NAME:crous de nantes,NAME_FALLBACK,2015-09-24,2016-01-12,2016-07-12,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,SIREN:184401321,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,129.59921156373193,,,,,balanced
15-117292,NAME:sdis 49,NAME_FALLBACK,2015-09-01,2015-12-08,2016-04-08,2026-07-13,30,30211,DIGITAL_ICT,True,4.0,True,NAME:sdis 49,NAME_FALLBACK,LOW,0,130.35479632063075,,,,,balanced
15-142860,NAME:commune de saint-herblain,NAME_FALLBACK,2015-09-17,2015-09-17,2016-03-17,2026-07-13,,,DIGITAL_ICT,True,6.0,True,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,129.82917214191852,,,,,balanced
