source_notice_id,publication_year,cpv_division,buyer_key,buyer_key_type,duration_status,buyer_publication_frequency,n_later_same_buyer_sources,n_later_same_buyer_in_temporal_window,n_scored_candidates,best_score,second_best_score,score_margin,source_has_only_one_candidate,selected_candidate_notice_id,selected_candidate_multiplicity,zero_candidate_cause
16-71885,2016,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,159,16,16,0.3145300436499493,0.3103381733521197,0.0041918702978296,False,16-155479,3,has_candidates
16-80903,2016,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,158,18,18,0.2949683854888829,0.2896182525849141,0.0053501329039687,False,16-155479,3,has_candidates
16-102715,2016,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,157,17,17,0.6208870603443148,0.3148515956717805,0.3060354646725343,False,19-69736,3,has_candidates
16-103833,2016,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,156,22,22,0.4847624179233951,0.3696692254246499,0.1150931924987451,False,20-49949,3,has_candidates
16-128178,2016,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,155,20,20,0.2970201298691265,0.2969628010437846,5.732882534187356e-05,False,17-13461,1,has_candidates
16-128161,2016,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,154,17,17,0.6868437729252053,0.5174197475176248,0.1694240254075805,False,21-7561,3,has_candidates
16-135042,2016,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,153,19,19,0.3422206494076954,0.3345903785080511,0.0076302708996442,False,21-60721,1,has_candidates
16-137769,2016,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,152,17,17,0.3270784154331298,0.3239271111354267,0.003151304297703,False,17-50845,1,has_candidates
16-153330,2016,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,151,16,17,0.3187620313010894,0.2826237406920718,0.0361382906090175,False,22-6934,3,has_candidates
16-155479,2016,30,NAME:nantes metropole,NAME_FALLBACK,imputed,182,150,16,16,0.3848550131196506,0.3250511331413828,0.0598038799782677,False,19-55110,1,has_candidates
17-13461,2017,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,149,20,20,0.3743462234758667,0.3654587855701858,0.0088874379056809,False,21-7561,3,has_candidates
17-50845,2017,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,148,29,29,0.4337372748911615,0.3390637043573342,0.0946735705338273,False,17-143219,3,has_candidates
17-51157,2017,30,NAME:nantes metropole,NAME_FALLBACK,imputed,182,147,17,19,0.3332139055391476,0.3249240374525497,0.0082898680865978,False,19-69736,3,has_candidates
17-55087,2017,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,146,28,29,0.4277370602040997,0.4097451807855154,0.0179918794185842,False,17-143219,3,has_candidates
17-58214,2017,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,145,18,18,0.4198351094429368,0.3718536677686078,0.047981441674329,False,21-85842,2,has_candidates
17-53540,2017,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,144,30,30,0.4764651773981603,0.3313642880198475,0.1451008893783128,False,17-77744,1,has_candidates
17-65753,2017,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,143,29,29,0.4319180435042746,0.4190611808137467,0.0128568626905278,False,18-18447,1,has_candidates
17-73536,2017,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,142,22,22,0.594464822586342,0.4525991193802091,0.1418657032061329,False,21-143183,4,has_candidates
17-77744,2017,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,141,28,28,0.3375478177083805,0.3364278199257158,0.0011199977826646,False,17-168569,1,has_candidates
17-76616,2017,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,140,18,18,0.4609607992602607,0.4219363104619412,0.0390244887983195,False,21-85842,2,has_candidates
17-68985,2017,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,139,19,20,0.3664949242024723,0.3437697437174029,0.0227251804850693,False,21-163566,1,has_candidates
17-91935,2017,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,138,22,22,0.3200427951251085,0.3116847675648933,0.0083580275602152,False,20-91517,3,has_candidates
17-106009,2017,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,136,19,20,0.5287315103648877,0.3406902344589478,0.1880412759059399,False,22-26998,3,has_candidates
17-106054,2017,79,NAME:nantes metropole,NAME_FALLBACK,imputed,182,136,19,20,0.3454002758329218,0.3377505989328441,0.0076496769000776,False,21-153479,1,has_candidates
17-111330,2017,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,135,16,16,0.8655797312571141,0.5104435835356276,0.3551361477214865,False,22-26998,3,has_candidates
17-143219,2017,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,134,26,26,0.4215161955619164,0.3718332797506509,0.0496829158112655,False,18-53804,1,has_candidates
17-143241,2017,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,133,15,15,0.7189865652753149,0.6305901906207549,0.0883963746545599,False,22-154717,1,has_candidates
17-158224,2017,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,132,16,16,0.2685409554394632,0.2636085039679031,0.0049324514715601,False,22-54446,3,has_candidates
17-167707,2017,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,131,22,22,0.6222105813829526,0.4329726381346042,0.1892379432483483,False,21-143183,4,has_candidates
17-168569,2017,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,130,22,22,0.3889044886475446,0.3677519935968987,0.0211524950506458,False,21-150402,1,has_candidates
17-173663,2017,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,129,19,19,0.5456074336601483,0.4074383820694848,0.1381690515906634,False,21-143183,4,has_candidates
17-129614,2017,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,128,19,19,0.5882090784863006,0.3987213309871281,0.1894877474991724,False,22-26998,3,has_candidates
17-179112,2017,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,127,18,19,0.4700813093872181,0.3396440711468843,0.1304372382403338,False,21-122032,2,has_candidates
18-11225,2018,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,126,16,16,0.4197349978098992,0.3376473281683638,0.0820876696415354,False,21-122032,2,has_candidates
18-18447,2018,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,125,23,23,0.4429016640733184,0.3560193565272925,0.0868823075460258,False,18-21811,1,has_candidates
18-20656,2018,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,124,22,22,0.3938439936344308,0.3568860435687278,0.036957950065703,False,18-122376,3,has_candidates
18-21811,2018,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,123,21,21,0.3632362747056849,0.3208030727783963,0.0424332019272886,False,18-122376,3,has_candidates
18-28651,2018,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,122,18,18,0.5194754906317969,0.5054115425343066,0.0140639480974902,False,22-39891,2,has_candidates
18-35370,2018,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,121,20,20,0.376759865809152,0.3386311870346036,0.0381286787745484,False,18-90097,1,has_candidates
18-37028,2018,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,120,19,19,0.2829512672161036,0.2825098554533508,0.0004414117627528,False,21-48340,1,has_candidates
18-46720,2018,79,NAME:nantes metropole,NAME_FALLBACK,imputed,182,119,18,18,0.8549767744773502,0.3161720016232632,0.538804772854087,False,22-54446,3,has_candidates
18-53378,2018,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,118,19,19,0.8570900563467367,0.3754015142984728,0.4816885420482639,False,22-52027,2,has_candidates
18-53804,2018,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,117,12,12,0.2890333607609748,0.2822152261981527,0.006818134562822,False,23-34705,2,has_candidates
18-56546,2018,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,116,19,19,0.3777308415406851,0.3165169795473509,0.0612138619933341,False,21-143183,4,has_candidates
18-61256,2018,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,114,16,16,0.7856442388534164,0.4094379729203753,0.376206265933041,False,22-94454,3,has_candidates
18-61655,2018,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,114,16,16,0.7223974604067058,0.5976131077358804,0.1247843526708254,False,22-94454,3,has_candidates
18-66863,2018,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,113,16,16,0.8997722295225579,0.4256770474430053,0.4740951820795525,False,22-133794,1,has_candidates
18-90441,2018,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,112,17,17,0.525742444152431,0.3874960150176864,0.1382464291347445,False,18-122376,3,has_candidates
18-90097,2018,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,111,12,12,0.555412931107854,0.4849675141969271,0.0704454169109268,False,23-125766,5,has_candidates
18-103911,2018,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,110,20,20,0.4753495997315968,0.4290789300534646,0.0462706696781322,False,21-163822,1,has_candidates
18-122376,2018,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,109,17,17,0.3593822188191716,0.3429155561947584,0.0164666626244132,False,19-36958,1,has_candidates
18-128159,2018,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,108,14,15,0.3562499644499856,0.3395236733391467,0.0167262911108388,False,22-118191,1,has_candidates
18-151434,2018,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,107,18,18,0.3376330814748935,0.3297255571201302,0.0079075243547633,False,19-69736,3,has_candidates
18-164871,2018,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,106,17,17,0.3309021081353791,0.316337843326128,0.0145642648092511,False,19-74485,1,has_candidates
18-168544,2018,35,NAME:nantes metropole,NAME_FALLBACK,imputed,182,105,14,14,0.3310218442779816,0.2969615580137577,0.0340602862642239,False,23-34705,2,has_candidates
18-174875,2018,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,104,15,15,0.3988341914204474,0.3736975079222183,0.0251366834982291,False,22-157410,1,has_candidates
18-181130,2018,79,NAME:nantes metropole,NAME_FALLBACK,imputed,182,103,12,12,0.8651131809209214,0.3098218045819287,0.5552913763389926,False,23-76010,1,has_candidates
19-16942,2019,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,102,14,14,0.3683503243149334,0.3452933958949649,0.0230569284199684,False,23-58292,1,has_candidates
19-36958,2019,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,101,12,12,0.3484583427670622,0.3367352898201969,0.0117230529468652,False,23-144303,4,has_candidates
19-43954,2019,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,100,23,23,0.3978552427800213,0.3736388672908599,0.0242163754891614,False,19-158679,1,has_candidates
19-55110,2019,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,99,12,12,0.4407626995795017,0.4261009524593225,0.0146617471201792,False,22-153504,2,has_candidates
19-69736,2019,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,98,17,17,0.2988254126362786,0.2911535397119419,0.0076718729243367,False,22-54446,3,has_candidates
19-67059,2019,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,97,14,14,0.4523827916790923,0.4270957059565529,0.0252870857225393,False,23-125766,5,has_candidates
19-74485,2019,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,96,12,12,0.3360084525325731,0.3127958970039853,0.0232125555285877,False,23-144303,4,has_candidates
19-92498,2019,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,95,12,12,0.5240817979589436,0.4897680971752232,0.0343137007837204,False,23-125766,5,has_candidates
19-105083,2019,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,94,12,12,0.5153404788634388,0.5061508156302628,0.009189663233176,False,23-125766,5,has_candidates
19-119269,2019,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,93,12,12,0.3903356451564166,0.3764979403459602,0.0138377048104564,False,23-102643,1,has_candidates
19-123920,2019,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,92,23,23,0.3856508642671317,0.3777505946411208,0.0079002696260108,False,20-21049,1,has_candidates
19-151382,2019,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,91,12,12,0.6435523994091354,0.6208191307247246,0.0227332686844108,False,23-125766,5,has_candidates
19-156899,2019,35,NAME:nantes metropole,NAME_FALLBACK,imputed,182,89,10,10,0.2783007159621511,0.2643061286277977,0.0139945873343534,False,23-169673,1,has_candidates
19-158679,2019,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,89,22,22,0.3391850399091304,0.3311377735806409,0.0080472663284894,False,20-54283,1,has_candidates
19-189628,2019,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,88,24,24,0.3466680660229562,0.3438743029908974,0.0027937630320587,False,20-66643,1,has_candidates
19-189603,2019,64,NAME:nantes metropole,NAME_FALLBACK,imputed,182,87,23,23,0.3594515634406105,0.3290287468224043,0.0304228166182062,False,20-91517,3,has_candidates
19-191665,2019,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,86,10,10,0.3411908844702349,0.3242188432941936,0.0169720411760412,False,23-144303,4,has_candidates
20-11000,2020,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,85,10,10,0.5498973462654638,0.4870553563878171,0.0628419898776467,False,24-34987,1,has_candidates
20-12070,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,84,10,10,0.3670462190390792,0.341153968660037,0.0258922503790421,False,24-31691,3,has_candidates
20-21049,2020,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,83,21,21,0.3594866810219824,0.3317871222076216,0.0276995588143608,False,20-91517,3,has_candidates
20-26328,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,81,4,4,0.4303159512295754,0.2873187435395559,0.1429972076900195,False,24-119150,2,has_candidates
20-25276,2020,30,NAME:nantes metropole,NAME_FALLBACK,imputed,182,81,15,15,0.3061614382830945,0.3016131871101305,0.004548251172964,False,22-153504,2,has_candidates
20-26585,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,80,5,5,0.3746366998167424,0.2773657634344409,0.0972709363823014,False,24-126812,2,has_candidates
20-32203,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,79,10,10,0.707475235534117,0.4489549253808698,0.2585203101532471,False,24-75502,7,has_candidates
20-34392,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,78,10,10,0.4281170283268399,0.4083345242859582,0.0197825040408816,False,24-31691,3,has_candidates
20-37940,2020,79,NAME:nantes metropole,NAME_FALLBACK,imputed,182,77,10,10,0.312433715361026,0.3073827350844106,0.0050509802766154,False,24-31691,3,has_candidates
20-54283,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,76,7,7,0.4151785891129402,0.3802085745379656,0.0349700145749746,False,24-39718,2,has_candidates
20-49949,2020,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,75,4,4,0.3495935177956045,0.3082474476191468,0.0413460701764576,False,24-127528,2,has_candidates
20-66643,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,74,9,9,0.4010092558551231,0.3887077601425617,0.0123014957125613,False,24-75502,7,has_candidates
20-78012,2020,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,73,8,8,0.3053382086317582,0.2586195388112381,0.04671866982052,False,24-75502,7,has_candidates
20-86796,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,72,7,7,0.3623762781595386,0.2480627577178732,0.1143135204416654,False,24-75502,7,has_candidates
20-91517,2020,80,NAME:nantes metropole,NAME_FALLBACK,imputed,182,71,19,19,0.3996573059461853,0.3852947373747977,0.0143625685713876,False,22-39891,2,has_candidates
20-98264,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,69,7,7,0.4366162943495401,0.2720242102906356,0.1645920840589044,False,24-75502,7,has_candidates
20-98214,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,69,7,7,0.4366162943495401,0.2720242102906356,0.1645920840589044,False,24-75502,7,has_candidates
20-106651,2020,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,68,17,17,0.3176534320365309,0.2974125802909318,0.0202408517455991,False,21-13474,1,has_candidates
20-115663,2020,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,67,5,5,0.3380136127945264,0.2771092465709667,0.0609043662235597,False,24-119150,2,has_candidates
20-132336,2020,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,66,5,5,0.650681596694118,0.3240226946907238,0.3266589020033941,False,24-127528,2,has_candidates
20-142134,2020,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,65,11,11,0.3946474102134804,0.3252461474539983,0.069401262759482,False,23-176813,2,has_candidates
20-139000,2020,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,64,18,18,0.4751710279353018,0.416450448634837,0.0587205793004647,False,21-7561,3,has_candidates
21-7561,2021,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,63,5,5,0.3490676498691835,0.2785540187454803,0.0705136311237031,False,24-126812,2,has_candidates
21-13474,2021,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,62,3,3,0.3438700258846373,0.3249576606994708,0.0189123651851664,False,25-45593,3,has_candidates
21-45579,2021,30,NAME:nantes metropole,NAME_FALLBACK,imputed,182,61,13,13,0.374036130790649,0.3271223874346303,0.0469137433560187,False,23-38908,1,has_candidates
21-48340,2021,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,60,8,8,0.3239387164266115,0.2828527167442579,0.0410859996823536,False,24-39718,2,has_candidates
21-60721,2021,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,59,22,22,0.3365089595403219,0.3311103344995967,0.0053986250407251,False,21-145412,1,has_candidates
21-76081,2021,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,58,3,3,0.3537297434206372,0.3150195232816858,0.0387102201389513,False,25-62715,2,has_candidates
21-76634,2021,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,57,9,9,0.3244511162398,0.2954506375315034,0.0290004787082965,False,23-176813,2,has_candidates
21-78352,2021,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,56,4,4,0.3740097345580265,0.3586994649049485,0.015310269653078,False,25-134329,4,has_candidates
21-85552,2021,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,55,4,4,0.404946630746164,0.3478571036103748,0.0570895271357891,False,25-90009,4,has_candidates
21-85842,2021,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,54,4,4,0.3835192633729183,0.3214600203992564,0.0620592429736619,False,25-90009,4,has_candidates
21-92788,2021,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,53,16,16,0.3508214368773179,0.3234945561612246,0.0273268807160932,False,22-6934,3,has_candidates
21-96114,2021,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,51,5,5,0.3181379404056214,0.3025532779584434,0.015584662447178,False,25-90009,4,has_candidates
21-97876,2021,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,51,5,5,0.4207457469126779,0.2975994367210522,0.1231463101916256,False,25-134329,4,has_candidates
21-122032,2021,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,50,6,6,0.3079644590758492,0.2801795870270009,0.0277848720488482,False,25-143446,3,has_candidates
21-143183,2021,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,49,5,5,0.5723751219769344,0.4098348055910079,0.1625403163859264,False,25-134329,4,has_candidates
21-145412,2021,30,NAME:nantes metropole,NAME_FALLBACK,imputed,182,48,11,11,0.3110999995882914,0.3067534785451576,0.0043465210431337,False,23-144303,4,has_candidates
21-150402,2021,48,NAME:nantes metropole,NAME_FALLBACK,imputed,182,47,6,6,0.3469700332414188,0.2518848527993757,0.0950851804420431,False,25-134329,4,has_candidates
21-153479,2021,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,46,15,15,0.3586514429925012,0.3488917436256809,0.0097596993668203,False,22-52027,2,has_candidates
21-163566,2021,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,45,17,17,0.4241701279888138,0.2880813268869798,0.136088801101834,False,22-6934,3,has_candidates
21-163822,2021,32,NAME:nantes metropole,NAME_FALLBACK,imputed,182,44,6,6,0.2537151019977683,0.2210258293506716,0.0326892726470966,False,25-45593,3,has_candidates
22-6934,2022,,NAME:nantes metropole,NAME_FALLBACK,imputed,182,43,16,16,0.328435597279589,0.3272993101457006,0.0011362871338883,False,22-94454,3,has_candidates
22-26998,2022,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,42,5,5,0.3455513860528084,0.2769620793865306,0.0685893066662778,False,25-143446,3,has_candidates
22-34888,2022,71,NAME:nantes metropole,NAME_FALLBACK,imputed,182,41,6,6,0.2801687010686191,0.2646053294932225,0.0155633715753966,False,25-62715,2,has_candidates
22-39212,2022,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,40,5,5,0.2988052319430645,0.268105080743145,0.0307001511999195,False,26-33573,1,has_candidates
22-39891,2022,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,39,5,5,0.3143970535468008,0.3131696358549434,0.0012274176918573,False,25-143446,3,has_candidates
22-52027,2022,72,NAME:nantes metropole,NAME_FALLBACK,imputed,182,38,5,5,0.3128319611945833,0.3084905055181988,0.0043414556763844,False,26-43788,2,has_candidates
22-54446,2022,79,NAME:nantes metropole,NAME_FALLBACK,imputed,182,37,5,5,0.3153740294130282,0.2990375422534352,0.0163364871595929,False,26-43788,2,has_candidates
