domain_normalized,registered_domain,observation_count,distinct_profile_buyer_names,dominant_buyer_normalized,dominant_buyer_share,buyer_entropy,domain_specificity
mormoiron.marcoweb.fr,marcoweb.fr,1,1,commune de mormoiron,1.0,-0.0,SHARED_INSTITUTIONAL
moselis.marcoweb.fr,marcoweb.fr,1,1,moselis,1.0,-0.0,SHARED_INSTITUTIONAL
moutiers-savoie.com,moutiers-savoie.com,1,1,ville de moutiers,1.0,-0.0,SHARED_INSTITUTIONAL
moyeuvre-grande.e-marchespublics.com,e-marchespublics.com,1,1,commune de moyeuvre-grande,1.0,-0.0,GENERIC_PLATFORM
mpe-gama-prod.local-trust.com,local-trust.com,1,1,spla gama,1.0,-0.0,SHARED_INSTITUTIONAL
mpe-marseille.local-trust.com,local-trust.com,1,1,ville de marseille,1.0,-0.0,SHARED_INSTITUTIONAL
mpe.tracesolution.fr,tracesolution.fr,1,1,ville de guyancourt,1.0,-0.0,SHARED_INSTITUTIONAL
mpe26.fr,mpe26.fr,1,1,departement de seine-maritime,1.0,-0.0,SHARED_INSTITUTIONAL
mpe3-boulognebillancourt.local-trust.com,local-trust.com,1,1,ville de boulogne billancourt,1.0,-0.0,SHARED_INSTITUTIONAL
mpe3-rvvn.local-trust.com,local-trust.com,1,1,s i t u r v,1.0,-0.0,SHARED_INSTITUTIONAL
mpeterritoire76.fr,mpeterritoire76.fr,1,1,ville de rouen,1.0,-0.0,SHARED_INSTITUTIONAL
mrl.marcoweb.fr,marcoweb.fr,1,1,maison de retraite de la loire,1.0,-0.0,SHARED_INSTITUTIONAL
mtm.doubletrade.net,doubletrade.net,1,1,centre hospitalier leon-jean gregory,1.0,-0.0,SHARED_INSTITUTIONAL
musee-armee.fr,musee-armee.fr,1,1,musee de l armee,1.0,-0.0,SHARED_INSTITUTIONAL
musee-lam.e-marchespublics.com,e-marchespublics.com,1,1,musee lam,1.0,-0.0,GENERIC_PLATFORM
musee-lam.fr,musee-lam.fr,1,1,musee lam,1.0,-0.0,SHARED_INSTITUTIONAL
musee-marine.fr,musee-marine.fr,1,1,musee national de la marine,1.0,-0.0,SHARED_INSTITUTIONAL
musee-peintres-barbizon.fr,musee-peintres-barbizon.fr,1,1,departement de seine-et-marne,1.0,-0.0,SHARED_INSTITUTIONAL
musee-picasso.e-marchespublics.com,e-marchespublics.com,1,1,musee national picasso-paris,1.0,-0.0,GENERIC_PLATFORM
museebasque.com,museebasque.com,1,1,sm musee basque histoire bayonne,1.0,-0.0,SHARED_INSTITUTIONAL
museeguimet.e-marchespublics.com,e-marchespublics.com,1,1,musee national arts asiatiques guimet,1.0,-0.0,GENERIC_PLATFORM
museemarmottan.e-marchespublics.com,e-marchespublics.com,1,1,musee marmottan monet,1.0,-0.0,GENERIC_PLATFORM
museesreunion.e-marchespublics.com,e-marchespublics.com,1,1,spl reunion des musees regionaux,1.0,-0.0,GENERIC_PLATFORM
mwww.marches-publics.gouv.fr,marches-publics.gouv.fr,1,1,universite jean monnet,1.0,-0.0,GENERIC_PLATFORM
myprovence.pro,myprovence.pro,1,1,cdt13,1.0,-0.0,SHARED_INSTITUTIONAL
nans-les-pins.e-marchespublics.com,e-marchespublics.com,1,1,ville de nans-les-pins,1.0,-0.0,GENERIC_PLATFORM
nantes-am.achatpublic.com,achatpublic.com,1,1,nantes metropole amenagement,1.0,-0.0,GENERIC_PLATFORM
nemours.fr,nemours.fr,1,1,ville de nemours,1.0,-0.0,SHARED_INSTITUTIONAL
neotoa.marcoweb.fr,marcoweb.fr,1,1,neotoa,1.0,-0.0,SHARED_INSTITUTIONAL
nfid.e-marchespublics.com,e-marchespublics.com,1,1,nord france innovation developpement,1.0,-0.0,GENERIC_PLATFORM
nissanlezenserune.e-marchespublics.com,e-marchespublics.com,1,1,commune de nissan lez enserune,1.0,-0.0,GENERIC_PLATFORM
nogentsurmarne.achatpublic.com,achatpublic.com,1,1,ville de nogent sur marne,1.0,-0.0,GENERIC_PLATFORM
nogentsuroise.fr,nogentsuroise.fr,1,1,commune de nogent sur oise,1.0,-0.0,SHARED_INSTITUTIONAL
noisyleroi.fr,noisyleroi.fr,1,1,commune de noisy-le-roi,1.0,-0.0,SHARED_INSTITUTIONAL
noisylesec.fr,noisylesec.fr,1,1,mairie de noisy-le-sec,1.0,-0.0,SHARED_INSTITUTIONAL
normand-esante.e-marchespublics.com,e-marchespublics.com,1,1,normand e-sante,1.0,-0.0,GENERIC_PLATFORM
normandie-amenagement.e-marchespublics.com,e-marchespublics.com,1,1,normandie amenagement,1.0,-0.0,GENERIC_PLATFORM
normandie.fr,normandie.fr,1,1,region normandie,1.0,-0.0,SHARED_INSTITUTIONAL
notre-dame-de-gravenchon.fr,notre-dame-de-gravenchon.fr,1,1,ville de port-jerome-sur-seine,1.0,-0.0,SHARED_INSTITUTIONAL
nouba.dsi.cnrs.fr,cnrs.fr,1,1,cnrs de vandoeuvre,1.0,-0.0,SHARED_INSTITUTIONAL
nouvelle-aquitaine.fr,nouvelle-aquitaine.fr,1,1,region nouvelle aquitaine,1.0,-0.0,SHARED_INSTITUTIONAL
nouvelleforge.com,nouvelleforge.com,1,1,association la nouvelle forge,1.0,-0.0,SHARED_INSTITUTIONAL
noyelles-sous-lens.e-marchespublics.com,e-marchespublics.com,1,1,ville de noyelles-sous-lens,1.0,-0.0,GENERIC_PLATFORM
noyelles-sous-lens.fr,noyelles-sous-lens.fr,1,1,ville de noyelles-sous-lens,1.0,-0.0,SHARED_INSTITUTIONAL
noyelleslesvermelles.fr,noyelleslesvermelles.fr,1,1,mairie de noyelles les vermelles,1.0,-0.0,SHARED_INSTITUTIONAL
objat.fr,objat.fr,1,1,commune d objat,1.0,-0.0,SHARED_INSTITUTIONAL
oca.eu,oca.eu,1,1,observatoire de la cote d azur,1.0,-0.0,SHARED_INSTITUTIONAL
octeville-sur-mer.e-marchespublics.com,e-marchespublics.com,1,1,ville d octeville-sur-mer,1.0,-0.0,GENERIC_PLATFORM
odhac.e-marchespublics.com,e-marchespublics.com,1,1,odhac,1.0,-0.0,GENERIC_PLATFORM
odyssi.fr,odyssi.fr,1,1,regie des eaux odyssi,1.0,-0.0,SHARED_INSTITUTIONAL
oehc.fr,oehc.fr,1,1,office equipement hydraulique de corse,1.0,-0.0,SHARED_INSTITUTIONAL
ofdt.fr,ofdt.fr,1,1,obs fr drogues et toxicomanies,1.0,-0.0,SHARED_INSTITUTIONAL
officedeleau-guyane.e-marchespublics.com,e-marchespublics.com,1,1,office de l eau de la guyane,1.0,-0.0,GENERIC_PLATFORM
officedeleau.fr,officedeleau.fr,1,1,office de l eau de la martinique,1.0,-0.0,SHARED_INSTITUTIONAL
ogdpc.e-marchespublics.com,e-marchespublics.com,1,1,ogdpc,1.0,-0.0,GENERIC_PLATFORM
oise.gouv.fr,oise.gouv.fr,1,1,prefecture de l oise,1.0,-0.0,SHARED_INSTITUTIONAL
oisetourisme.com,oisetourisme.com,1,1,agce de dvlpt et reserv touristiques,1.0,-0.0,SHARED_INSTITUTIONAL
ok.marchespublicsaffiche,ok.marchespublicsaffiche,1,1,commune de pont de claix,1.0,-0.0,SHARED_INSTITUTIONAL
okmarches-epsmdaisne.omnikles.com,omnikles.com,1,1,e p s m d de l aisne,1.0,-0.0,SHARED_INSTITUTIONAL
onac-vg.fr,onac-vg.fr,1,1,office national des anciens combattant,1.0,-0.0,SHARED_INSTITUTIONAL
opac-commentry.centreofficielles.com,centreofficielles.com,1,1,opac - oph de commentry,1.0,-0.0,SHARED_INSTITUTIONAL
opal02.com,opal02.com,1,1,oph de laon,1.0,-0.0,SHARED_INSTITUTIONAL
opdh92.e-marchespublics.com,e-marchespublics.com,1,1,hauts-de-seine habitat - oph,1.0,-0.0,GENERIC_PLATFORM
opendoc.aggprint.com,aggprint.com,1,1,d2p,1.0,-0.0,SHARED_INSTITUTIONAL
opera-comique.com,opera-comique.com,1,1,theatre national de l opera comique,1.0,-0.0,SHARED_INSTITUTIONAL
opera-comique.e-marchespublics.com,e-marchespublics.com,1,1,theatre national de l opera comique,1.0,-0.0,GENERIC_PLATFORM
opera-lille.fr,opera-lille.fr,1,1,opera de lille,1.0,-0.0,SHARED_INSTITUTIONAL
operaderouen.e-marchespublics.com,e-marchespublics.com,1,1,opera de rouen haute-normandie,1.0,-0.0,GENERIC_PLATFORM
oph-bobigny.fr,oph-bobigny.fr,1,1,oph de bobigny,1.0,-0.0,SHARED_INSTITUTIONAL
oph-bonneuil.fr,oph-bonneuil.fr,1,1,o p h de bonneuil sur marne,1.0,-0.0,SHARED_INSTITUTIONAL
oph-castres-agglo.e-marchespublics.com,e-marchespublics.com,1,1,oph agglomeration de castres-mazamet,1.0,-0.0,GENERIC_PLATFORM
oph-castres.fr,oph-castres.fr,1,1,office public de l habitat de castres,1.0,-0.0,SHARED_INSTITUTIONAL
oph-coulommiers.e-marchespublics.com,e-marchespublics.com,1,1,oph de coulommiers,1.0,-0.0,GENERIC_PLATFORM
oph-meuse.e-marchespublics.com,e-marchespublics.com,1,1,oph de la meuse,1.0,-0.0,GENERIC_PLATFORM
oph-vsg.fr,oph-vsg.fr,1,1,ophlm de villeuneuve saint georges,1.0,-0.0,SHARED_INSTITUTIONAL
oph.aulnay.synapse-entreprises.com,synapse-entreprises.com,1,1,office public d hlm d aulnay sous bois,1.0,-0.0,GENERIC_PLATFORM
oph31.marcoweb.fr,marcoweb.fr,1,1,office public habitat de haute-garonne,1.0,-0.0,SHARED_INSTITUTIONAL
oph39.e-marchespublics.com,e-marchespublics.com,1,1,office public habitat du jura oph 39,1.0,-0.0,GENERIC_PLATFORM
ophaveyron.fr,ophaveyron.fr,1,1,aveyron habitat,1.0,-0.0,SHARED_INSTITUTIONAL
ophis.fr,ophis.fr,1,1,ophis,1.0,-0.0,SHARED_INSTITUTIONAL
ophivry-marches.com,ophivry-marches.com,1,1,ophlmivry,1.0,-0.0,SHARED_INSTITUTIONAL
ophlm-dole.e-marchespublics.com,e-marchespublics.com,1,1,dole du jura habitat,1.0,-0.0,GENERIC_PLATFORM
ophlm-stclaude.e-marchespublics.com,e-marchespublics.com,1,1,ophlm de saint-claude,1.0,-0.0,GENERIC_PLATFORM
ophmontreuillois.marcoweb.fr,marcoweb.fr,1,1,office public habitat montreuillois,1.0,-0.0,SHARED_INSTITUTIONAL
opsom.org,opsom.org,1,1,oph de la somme,1.0,-0.0,SHARED_INSTITUTIONAL
opvitry.achatpublic.com,achatpublic.com,1,1,oph de vitry sur seine,1.0,-0.0,GENERIC_PLATFORM
oraison.com,oraison.com,1,1,commune d oraison,1.0,-0.0,SHARED_INSTITUTIONAL
oraison.e-marchespublics.com,e-marchespublics.com,1,1,commune d oraison,1.0,-0.0,GENERIC_PLATFORM
orange.sudest-marchespublics.com,sudest-marchespublics.com,1,1,ville d orange,1.0,-0.0,SHARED_INSTITUTIONAL
orne-lorraine-confluences.e-marchespublics.com,e-marchespublics.com,1,1,orne lorraine confluences,1.0,-0.0,GENERIC_PLATFORM
osseja.com,osseja.com,1,1,commune d osseja,1.0,-0.0,SHARED_INSTITUTIONAL
ot-canet.fr,ot-canet.fr,1,1,office de tourisme et des sports,1.0,-0.0,SHARED_INSTITUTIONAL
othis.e-marchespublics.com,e-marchespublics.com,1,1,ville d othis,1.0,-0.0,GENERIC_PLATFORM
ouestprovence.marcoweb.fr,marcoweb.fr,1,1,san ouest provence,1.0,-0.0,SHARED_INSTITUTIONAL
ouistreham-rivabella.fr,ouistreham-rivabella.fr,1,1,ville de ouistreham,1.0,-0.0,SHARED_INSTITUTIONAL
outreau.marcoweb.fr,marcoweb.fr,1,1,commune d outreau,1.0,-0.0,SHARED_INSTITUTIONAL
oyapock.e-marchespublics.com,e-marchespublics.com,1,1,ville de saint-georges-de-l oyapock,1.0,-0.0,GENERIC_PLATFORM
oyapock.marchespublics.com,marchespublics.com,1,1,ville de saint-georges-de-l oyapock,1.0,-0.0,SHARED_INSTITUTIONAL
ozanam.achatpublic.com,achatpublic.com,1,1,sa hlm ozanam,1.0,-0.0,GENERIC_PLATFORM
pa-caenhabitat.fr,pa-caenhabitat.fr,1,1,caen habitat,1.0,-0.0,SHARED_INSTITUTIONAL
pa-cc-paysdefalaise.fr,pa-cc-paysdefalaise.fr,1,1,cte de cnes du pays de falaise,1.0,-0.0,SHARED_INSTITUTIONAL
pa-intercom-severine.com,pa-intercom-severine.com,1,1,intercom severine,1.0,-0.0,SHARED_INSTITUTIONAL
pa-souleuvreenbocage.fr,pa-souleuvreenbocage.fr,1,1,commune de souleuvre en bocage,1.0,-0.0,SHARED_INSTITUTIONAL
pa-ville-equerdreville.fr,pa-ville-equerdreville.fr,1,1,ville d equeurdreville-hainneville,1.0,-0.0,SHARED_INSTITUTIONAL
paca.chambres-agriculture.fr,chambres-agriculture.fr,1,1,chambre regionale agriculture paca,1.0,-0.0,SHARED_INSTITUTIONAL
palaisdecompiegne.fr,palaisdecompiegne.fr,1,1,scn chateau de compiegne,1.0,-0.0,SHARED_INSTITUTIONAL
palaisdetokyo.com,palaisdetokyo.com,1,1,palais de tokyo,1.0,-0.0,SHARED_INSTITUTIONAL
palavaslesflots.marcoweb.fr,marcoweb.fr,1,1,commune de palavas les flots,1.0,-0.0,SHARED_INSTITUTIONAL
paloma-nimes.e-marchespublics.com,e-marchespublics.com,1,1,regie personnalisee smac nimes metrop,1.0,-0.0,GENERIC_PLATFORM
paloma-nimes.fr,paloma-nimes.fr,1,1,regie personnalisee smac nimes metrop,1.0,-0.0,SHARED_INSTITUTIONAL
papillote-et-cie.fr,papillote-et-cie.fr,1,1,sapl angers loire restauration,1.0,-0.0,SHARED_INSTITUTIONAL
par.aws-achat.info,aws-achat.info,1,1,syndicat d energie de l oise,1.0,-0.0,GENERIC_PLATFORM
parc-naturel-normandie-maine.fr,parc-naturel-normandie-maine.fr,1,1,parc naturel regional normandie-maine,1.0,-0.0,SHARED_INSTITUTIONAL
parc-normandie-maine.e-marchespublics.com,e-marchespublics.com,1,1,parc naturel regional normandie-maine,1.0,-0.0,GENERIC_PLATFORM
parcduluberon.e-marchespublics.com,e-marchespublics.com,1,1,parc naturel regional du luberon,1.0,-0.0,GENERIC_PLATFORM
parcduluberon.fr,parcduluberon.fr,1,1,parc naturel regional du luberon,1.0,-0.0,SHARED_INSTITUTIONAL
parcduverdon.e-marchespublics.com,e-marchespublics.com,1,1,pnr du verdon,1.0,-0.0,GENERIC_PLATFORM
parcduverdon.fr,parcduverdon.fr,1,1,pnr du verdon,1.0,-0.0,SHARED_INSTITUTIONAL
parcexpo.fr,parcexpo.fr,1,1,saeml mulhouse expo,1.0,-0.0,SHARED_INSTITUTIONAL
paris-belleville.archi.fr,archi.fr,1,1,ensa paris-belleville,1.0,-0.0,SHARED_INSTITUTIONAL
parisouestladefense.fr,parisouestladefense.fr,1,1,paris ouest la defense,1.0,-0.0,SHARED_INSTITUTIONAL
parmain.e-marchespublics.com,e-marchespublics.com,1,1,ville de parmain,1.0,-0.0,GENERIC_PLATFORM
pas.marcoweb.fr,marcoweb.fr,1,1,port autonome de strasbourg,1.0,-0.0,SHARED_INSTITUTIONAL
pasdecalais-habitat.fr,pasdecalais-habitat.fr,1,1,pas de calais habitat,1.0,-0.0,SHARED_INSTITUTIONAL
pasteur-lille.fr,pasteur-lille.fr,1,1,institut pasteur de lille,1.0,-0.0,SHARED_INSTITUTIONAL
pavilly.e-marchespublics.com,e-marchespublics.com,1,1,ville de pavilly,1.0,-0.0,GENERIC_PLATFORM
pays-clayettois.e-marchespublics.com,e-marchespublics.com,1,1,cte de cnes du pays clayettois,1.0,-0.0,GENERIC_PLATFORM
pays-de-lure.fr,pays-de-lure.fr,1,1,communaute de communes du pays de lure,1.0,-0.0,SHARED_INSTITUTIONAL
pays-des-paillons.fr,pays-des-paillons.fr,1,1,c c du pays des paillons,1.0,-0.0,SHARED_INSTITUTIONAL
pays-diois.emarchespublics.com,emarchespublics.com,1,1,communaute des communes du diois,1.0,-0.0,SHARED_INSTITUTIONAL
pays-iroise.bzh,pays-iroise.bzh,1,1,ccpi,1.0,-0.0,SHARED_INSTITUTIONAL
pays-ozon.e-marchespublics.com,e-marchespublics.com,1,1,cte cnes du pays de l ozon,1.0,-0.0,GENERIC_PLATFORM
pays-sarrebourg.fr,pays-sarrebourg.fr,1,1,syndicat mixte du pays de sarrebourg,1.0,-0.0,SHARED_INSTITUTIONAL
pays-valleeduloir.fr,pays-valleeduloir.fr,1,1,petr pays vallee du loir,1.0,-0.0,SHARED_INSTITUTIONAL
paysdefalaise.emarchespublics.com,emarchespublics.com,1,1,commune de soulangy,1.0,-0.0,SHARED_INSTITUTIONAL
paysdelor.fr,paysdelor.fr,1,1,siateo,1.0,-0.0,SHARED_INSTITUTIONAL
paysdelourcq.fr,paysdelourcq.fr,1,1,communaute communes pays de l ourcq,1.0,-0.0,SHARED_INSTITUTIONAL
paysdemontereau77.fr,paysdemontereau77.fr,1,1,com com pays de montereau,1.0,-0.0,SHARED_INSTITUTIONAL
paysdephalsbourg.fr,paysdephalsbourg.fr,1,1,cc du pays de phalsbourg,1.0,-0.0,SHARED_INSTITUTIONAL
paysdesabers.bretagne-marchespublics.com,bretagne-marchespublics.com,1,1,cte cnes du pays des abers,1.0,-0.0,SHARED_INSTITUTIONAL
paysdolmes.marcoweb.fr,marcoweb.fr,1,1,communaute de communes du pays d olmes,1.0,-0.0,SHARED_INSTITUTIONAL
paysrhinbrisach.fr,paysrhinbrisach.fr,1,1,com com pays rhin brisach,1.0,-0.0,SHARED_INSTITUTIONAL
paysviennois.fr,paysviennois.fr,1,1,cte d agglomeration du pays viennois,1.0,-0.0,SHARED_INSTITUTIONAL
pennes-mirabeau.marcoweb.fr,marcoweb.fr,1,1,commune des pennes mirabeau,1.0,-0.0,SHARED_INSTITUTIONAL
perenchies.e-marchespublics.com,e-marchespublics.com,1,1,ville de perenchies,1.0,-0.0,GENERIC_PLATFORM
peymeinade.e-marchespublics.com,e-marchespublics.com,1,1,commune de peymeinade,1.0,-0.0,GENERIC_PLATFORM
peyrins.fr,peyrins.fr,1,1,commune de peyrins,1.0,-0.0,SHARED_INSTITUTIONAL
peyroules.fr,peyroules.fr,1,1,mairie de peyroules,1.0,-0.0,SHARED_INSTITUTIONAL
pfial.e-marchespublics.com,e-marchespublics.com,1,1,pompes funebres agglo lyonnaise,1.0,-0.0,GENERIC_PLATFORM
pfp-lyon.e-marchespublics.com,e-marchespublics.com,1,1,pole funeraire public - lyon,1.0,-0.0,GENERIC_PLATFORM
phalsbourg.fr,phalsbourg.fr,1,1,commune de phalsbourg,1.0,-0.0,SHARED_INSTITUTIONAL
philharmoniedeparis.fr,philharmoniedeparis.fr,1,1,cite de la musique-philharmonie paris,1.0,-0.0,SHARED_INSTITUTIONAL
picardietourisme.com,picardietourisme.com,1,1,comite rnal du tourisme de picardie,1.0,-0.0,SHARED_INSTITUTIONAL
picardietourisme.e-marchespublics.com,e-marchespublics.com,1,1,comite rnal du tourisme de picardie,1.0,-0.0,GENERIC_PLATFORM
piennes.e-marchespublics.com,e-marchespublics.com,1,1,commune de piennes,1.0,-0.0,GENERIC_PLATFORM
pierrefeu.marcoweb.fr,marcoweb.fr,1,1,ville de pierrefeu du var,1.0,-0.0,SHARED_INSTITUTIONAL
pj2s.fr,pj2s.fr,1,1,ville ccas gravenchon ville la frenaye,1.0,-0.0,SHARED_INSTITUTIONAL
plainfaing.com,plainfaing.com,1,1,commune de plainfaing,1.0,-0.0,SHARED_INSTITUTIONAL
plateforme-achats.anfh.fr,anfh.fr,1,1,anfh,1.0,-0.0,SHARED_INSTITUTIONAL
pleneuf-val-andre.fr,pleneuf-val-andre.fr,1,1,commune de pleneuf-val-andre,1.0,-0.0,SHARED_INSTITUTIONAL
plessis-robinson.com,plessis-robinson.com,1,1,ville du plessis-robinson,1.0,-0.0,SHARED_INSTITUTIONAL
plessy.fr,plessy.fr,1,1,commune d arinthod,1.0,-0.0,SHARED_INSTITUTIONAL
ploemeur.com,ploemeur.com,1,1,commune de ploemeur,1.0,-0.0,SHARED_INSTITUTIONAL
ploermelcommunaute.com,ploermelcommunaute.com,1,1,communaute de communes de ploermel,1.0,-0.0,SHARED_INSTITUTIONAL
plouay-marches.com,plouay-marches.com,1,1,ville de plouay,1.0,-0.0,SHARED_INSTITUTIONAL
pme27.fr,pme27.fr,1,1,departement de l eure,1.0,-0.0,SHARED_INSTITUTIONAL
pna.achatpublic.com,achatpublic.com,1,1,ports normands associes,1.0,-0.0,GENERIC_PLATFORM
pnr-prealpesdazur.fr,pnr-prealpesdazur.fr,1,1,parc naturel regional prealpes d azur,1.0,-0.0,SHARED_INSTITUTIONAL
pnr.parc-marais-poitevin.fr,parc-marais-poitevin.fr,1,1,parc naturel regional marais poitevin,1.0,-0.0,SHARED_INSTITUTIONAL
podeliha-appeldoffre.fr,podeliha-appeldoffre.fr,1,1,immobiliere podeliha,1.0,-0.0,SHARED_INSTITUTIONAL
podeliha.fr,podeliha.fr,1,1,immobiliere podeliha,1.0,-0.0,SHARED_INSTITUTIONAL
poitou-charentes.fr,poitou-charentes.fr,1,1,conseil regional poitou charentes,1.0,-0.0,SHARED_INSTITUTIONAL
pole-emploi.e-marchespublics,pole-emploi.e-marchespublics,1,1,pole emploi corse,1.0,-0.0,SHARED_INSTITUTIONAL
pole-emploi.e-marchespublics.info,e-marchespublics.info,1,1,agence nationale pour l emploi,1.0,-0.0,SHARED_INSTITUTIONAL
pole-emploi.fr,pole-emploi.fr,1,1,pole emploi,1.0,-0.0,SHARED_INSTITUTIONAL
pole-emploi.marches-publics.info,marches-publics.info,1,1,pole emploi auvergne,1.0,-0.0,GENERIC_PLATFORM
pole-prehistoire.com,pole-prehistoire.com,1,1,pole international de la prehistoire,1.0,-0.0,SHARED_INSTITUTIONAL
poledesanteduvilleneuvois.marcoweb.fr,marcoweb.fr,1,1,centre hospitalier de saint cyr,1.0,-0.0,SHARED_INSTITUTIONAL
polemetropolitain.fr,polemetropolitain.fr,1,1,pole metropolitain,1.0,-0.0,SHARED_INSTITUTIONAL
polytechnique.edu,polytechnique.edu,1,1,ecole polytechnique,1.0,-0.0,SHARED_INSTITUTIONAL
pompiers25.fr,pompiers25.fr,1,1,sdis25,1.0,-0.0,SHARED_INSTITUTIONAL
pompiersparis.fr,pompiersparis.fr,1,1,brigade de sapeurs-pompiers de paris,1.0,-0.0,SHARED_INSTITUTIONAL
pomponne.org,pomponne.org,1,1,mairie de pomponne,1.0,-0.0,SHARED_INSTITUTIONAL
pont.marcoweb.fr,marcoweb.fr,1,1,ville de pontarlier,1.0,-0.0,SHARED_INSTITUTIONAL
pontduchateau.fr,pontduchateau.fr,1,1,mairie de pont-du-chateau,1.0,-0.0,SHARED_INSTITUTIONAL
pontdugard.fr,pontdugard.fr,1,1,epcc pont du gard,1.0,-0.0,SHARED_INSTITUTIONAL
pontdugard.marcoweb.fr,marcoweb.fr,1,1,epcc pont du gard,1.0,-0.0,SHARED_INSTITUTIONAL
pontleveque.fr,pontleveque.fr,1,1,sicteuape,1.0,-0.0,SHARED_INSTITUTIONAL
port-arcachon.e-marchespublics.com,e-marchespublics.com,1,1,port d arcachon,1.0,-0.0,GENERIC_PLATFORM
port-royan.com,port-royan.com,1,1,ville de royan,1.0,-0.0,SHARED_INSTITUTIONAL
port-sainte-foy.info,port-sainte-foy.info,1,1,commune de port-sainte-foy-et-ponchapt,1.0,-0.0,SHARED_INSTITUTIONAL
port-vendres.com,port-vendres.com,1,1,commune de port-vendres,1.0,-0.0,SHARED_INSTITUTIONAL
port-vendres.e-marchespublics.com,e-marchespublics.com,1,1,commune de port-vendres,1.0,-0.0,GENERIC_PLATFORM
portail.marches-publics.info,marches-publics.info,1,1,commune de saint-yrieix sur charente,1.0,-0.0,GENERIC_PLATFORM
portail.ville-roubaix.fr,ville-roubaix.fr,1,1,ville de roubaix,1.0,-0.0,SHARED_INSTITUTIONAL
portdebouc.marcoweb.fr,marcoweb.fr,1,1,commune de port de bouc,1.0,-0.0,SHARED_INSTITUTIONAL
portdedieppe.marcoweb.fr,marcoweb.fr,1,1,syndicat mixte du port de dieppe,1.0,-0.0,SHARED_INSTITUTIONAL
portedusundgau.fr,portedusundgau.fr,1,1,cte de cnes de la porte du sundgau,1.0,-0.0,SHARED_INSTITUTIONAL
porteduvar.fr,porteduvar.fr,1,1,cte de cnes ste baume mont aurelien,1.0,-0.0,SHARED_INSTITUTIONAL
portes-haut-doubs.com,portes-haut-doubs.com,1,1,cte cnes de pierrefontaine-vercel,1.0,-0.0,SHARED_INSTITUTIONAL
portesdelacreuseenmarche.fr,portesdelacreuseenmarche.fr,1,1,cc portes de la creuse en marche,1.0,-0.0,SHARED_INSTITUTIONAL
portetgaronne.fr,portetgaronne.fr,1,1,commune de portet sur garonne,1.0,-0.0,SHARED_INSTITUTIONAL
portlanouvelle.fr,portlanouvelle.fr,1,1,ville de port la nouvelle,1.0,-0.0,SHARED_INSTITUTIONAL
portsdenormandie.achatpublic.com,achatpublic.com,1,1,ports normands associes,1.0,-0.0,GENERIC_PLATFORM
poste-habitat-rhonealpes.e-marchespublics.com,e-marchespublics.com,1,1,poste habitat rhone-alpes,1.0,-0.0,GENERIC_PLATFORM
postehabitat.fr,postehabitat.fr,1,1,poste habitat normandie,1.0,-0.0,SHARED_INSTITUTIONAL
prefecturedepolice.interieur.gouv.fr,interieur.gouv.fr,1,1,prefecture de police de paris,1.0,-0.0,SHARED_INSTITUTIONAL
prefig-metropolegrandparis.fr,prefig-metropolegrandparis.fr,1,1,mission prefiguration grand paris,1.0,-0.0,SHARED_INSTITUTIONAL
presse.parisinfo.com,parisinfo.com,1,1,office du tourisme de paris,1.0,-0.0,SHARED_INSTITUTIONAL
preval.e-marchespublics.com,e-marchespublics.com,1,1,preval haut-doubs,1.0,-0.0,GENERIC_PLATFORM
preval.fr,preval.fr,1,1,preval haut-doubs,1.0,-0.0,SHARED_INSTITUTIONAL
private.e-marchespublics.com,e-marchespublics.com,1,1,commune de grand santi,1.0,-0.0,GENERIC_PLATFORM
pro-france.egis.fr,egis.fr,1,1,france galop,1.0,-0.0,SHARED_INSTITUTIONAL
pro-marchespublics.fr,pro-marchespublics.fr,1,1,societe d equipement du poitou,1.0,-0.0,SHARED_INSTITUTIONAL
profilachateur.meuse.fr,meuse.fr,1,1,conseil departemental de la meuse,1.0,-0.0,SHARED_INSTITUTIONAL
profilacheur.meuse.fr,meuse.fr,1,1,conseil departemental de la meuse,1.0,-0.0,SHARED_INSTITUTIONAL
provence-alpes-agglo.sudest-marchespublics.com,sudest-marchespublics.com,1,1,provence alpes agglomeration,1.0,-0.0,SHARED_INSTITUTIONAL
provence-alpes-cotedazur.com,provence-alpes-cotedazur.com,1,1,crt paca,1.0,-0.0,SHARED_INSTITUTIONAL
provence-corse.cnrs.fr,cnrs.fr,1,1,cnrs marseille,1.0,-0.0,SHARED_INSTITUTIONAL
proviridis.e-marchespublics.com,e-marchespublics.com,1,1,proviridis,1.0,-0.0,GENERIC_PLATFORM
proxilogis.com,proxilogis.com,1,1,sa hlm logis transports,1.0,-0.0,SHARED_INSTITUTIONAL
pssm.e-marchespublics.com,e-marchespublics.com,1,1,centre hospitalier de bar-le-duc,1.0,-0.0,GENERIC_PLATFORM
publics.gouv.fr,publics.gouv.fr,1,1,chu lyon,1.0,-0.0,SHARED_INSTITUTIONAL
pulversheim.e-marchespublics.com,e-marchespublics.com,1,1,ville de pulversheim,1.0,-0.0,GENERIC_PLATFORM
puydedome.fr,puydedome.fr,1,1,conseil general du puy de dome,1.0,-0.0,SHARED_INSTITUTIONAL
pyreneesaudoises.wix.com,wix.com,1,1,cte de cnes pyrenees audoises,1.0,-0.0,SHARED_INSTITUTIONAL
