source_notice_id,publication_date,publication_year,cpv_division,buyer_key,buyer_key_type,buyer_key_provenance,duration_months,duration_imputation_status,estimated_end_date,observable_followup_months,buyer_publication_frequency,later_same_buyer_notice_count,later_same_buyer_in_m0_window_count,m0_candidate_count,m0_best_candidate_notice_id,m0_best_score,m0_second_best_score,m0_score_margin,m0_accepted,m0_selected_candidate_notice_id,m0_selected_candidate_reuse_count,m1_candidate_count,m1_accepted,m1_selected_candidate_notice_id,m1_selected_candidate_reuse_count,m1_buyer_match_mechanism,profile_audited_link_present,profile_evidence_status,primary_linkage_status_reason,secondary_diagnostic_flags
21-143183,2021-10-25,2021,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-10-25,56.57030223390276,182,49,5,5,25-134329,0.5723751219769344,0.4098348055910079,0.1625403163859264,True,25-134329,4,5,True,25-134329,5,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
21-145412,2021-10-31,2021,30,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2023-10-31,56.37319316688568,182,48,11,11,23-144303,0.3110999995882914,0.3067534785451576,0.0043465210431337,False,,0,11,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
21-150402,2021-11-14,2021,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-11-14,55.91327201051248,182,47,6,6,25-134329,0.3469700332414188,0.2518848527993757,0.0950851804420431,True,25-134329,4,6,True,25-134329,5,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
21-153479,2021-11-19,2021,,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2022-05-19,55.74901445466491,182,46,15,15,22-52027,0.3586514429925012,0.3488917436256809,0.0097596993668203,True,22-52027,2,15,True,22-52027,2,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
21-163566,2021-12-13,2021,,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2022-06-13,54.96057818659658,182,45,17,17,22-6934,0.4241701279888138,0.2880813268869798,0.136088801101834,True,22-6934,2,17,True,22-6934,2,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
21-163822,2021-12-16,2021,32,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2025-03-03,54.86202365308804,182,44,6,6,25-45593,0.2537151019977683,0.2210258293506716,0.0326892726470966,False,,0,6,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
22-6934,2022-01-13,2022,,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2022-07-13,53.942181340341655,182,43,16,16,22-94454,0.328435597279589,0.3272993101457006,0.0011362871338883,True,22-94454,3,16,True,22-94454,3,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
22-26998,2022-02-24,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-02-24,52.562417871222074,182,42,5,5,25-143446,0.3455513860528084,0.2769620793865306,0.0685893066662778,True,25-143446,1,5,True,25-143446,1,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1
22-34888,2022-03-11,2022,71,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2025-03-11,52.069645203679364,182,41,6,6,25-62715,0.2801687010686191,0.2646053294932225,0.0155633715753966,False,,0,6,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
22-39212,2022-03-18,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-03-18,51.83968462549277,182,40,5,5,26-33573,0.2988052319430645,0.268105080743145,0.0307001511999195,False,,0,5,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
22-39891,2022-03-19,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-03-19,51.806833114323254,182,39,5,5,25-143446,0.3143970535468008,0.3131696358549434,0.0012274176918573,False,,0,5,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
22-52027,2022-04-13,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-04-13,50.98554533508541,182,38,5,5,26-43788,0.3128319611945833,0.3084905055181988,0.0043414556763844,False,,0,5,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
22-54446,2022-04-16,2022,79,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-04-16,50.88699080157687,182,37,5,5,26-43788,0.3153740294130282,0.2990375422534352,0.0163364871595929,False,,0,5,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
22-94454,2022-07-24,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-02-08,47.63469119579501,182,35,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-102623,2022-07-24,2022,32,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2025-07-24,47.63469119579501,182,35,5,5,25-90009,0.3131111732933875,0.2908006260443124,0.0223105472490751,False,,0,5,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
22-108057,2022-08-06,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-08-06,47.20762155059133,182,34,3,3,26-60185,0.2451748010235713,0.1821331582515403,0.0630416427720309,False,,0,3,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates
22-111359,2022-08-20,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-08-20,46.747700394218136,182,33,3,3,26-60185,0.2752994090703776,0.1653596357256498,0.1099397733447277,False,,0,3,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates
22-118191,2022-09-03,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-09-03,46.28777923784494,182,32,3,3,26-60185,0.2251498196837331,0.1621685313434612,0.0629812883402719,False,,0,3,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates
22-133794,2022-10-08,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-10-08,45.137976346911955,182,31,2,2,26-60185,0.1737351092458895,0.1053012119666752,0.0684338972792143,False,,0,2,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates
22-153504,2022-11-20,2022,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-11-20,43.72536136662286,182,30,1,1,26-60185,0.4040829154669955,,0.4040829154669955,True,26-60185,2,1,True,26-60185,2,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,same_candidate_m0_m1;selected_candidate_reused
22-154717,2022-11-23,2022,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-11-23,43.62680683311432,182,29,1,1,26-60185,0.3955738973847559,,0.3955738973847559,True,26-60185,2,1,True,26-60185,2,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,same_candidate_m0_m1;selected_candidate_reused
22-157410,2022-12-03,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-12-03,43.29829172141918,182,28,1,1,26-60185,0.0922922456692771,,0.0922922456692771,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
22-165917,2022-12-18,2022,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-12-18,42.80551905387647,182,27,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-34705,2023-03-17,2023,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-03-17,39.88173455978975,182,26,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-37068,2023-03-22,2023,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-10-07,39.71747700394218,182,25,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-38908,2023-03-26,2023,30,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2025-03-26,39.58607095926413,182,24,6,6,25-45593,0.2778098068804706,0.2567738182410185,0.021035988639452,False,,0,6,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
23-58292,2023-04-29,2023,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-04-29,38.469119579500656,182,23,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-76010,2023-06-07,2023,79,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-06-07,37.187910643889616,182,22,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-102643,2023-07-22,2023,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-07-22,35.709592641261494,182,21,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-125766,2023-09-24,2023,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-09-24,33.60709592641261,182,20,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-132830,2023-09-29,2023,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-09-29,33.44283837056504,182,19,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-144516,2023-10-18,2023,79,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-10-18,32.81865965834428,182,18,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-144303,2023-10-20,2023,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-10-20,32.75295663600526,182,17,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-169673,2023-12-08,2023,,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2024-06-08,31.143232588699078,182,16,8,8,24-75502,0.3235544524947005,0.2648594379866817,0.0586950145080187,True,24-75502,6,8,True,24-75502,6,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
23-176813,2023-12-20,2023,32,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2026-12-20,30.749014454664913,182,15,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-31691,2024-03-15,2024,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2028-03-15,27.92378449408673,182,14,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-34987,2024-03-22,2024,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2028-03-22,27.69382391590013,182,13,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-39718,2024-04-04,2024,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2028-04-04,27.266754270696453,182,12,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-75502,2024-06-27,2024,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2028-06-27,24.50722733245729,182,11,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-119150,2024-10-18,2024,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2028-10-18,20.795006570302235,182,10,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-126812,2024-11-07,2024,79,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2028-11-07,20.13797634691196,182,9,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-127528,2024-11-08,2024,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2028-11-08,20.105124835742444,182,8,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-45593,2025-04-22,2025,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2029-04-22,14.684625492772668,182,7,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-62715,2025-06-04,2025,,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,24.0,observed,2027-06-04,13.272010512483574,182,6,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-90009,2025-08-06,2025,72,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2029-08-06,11.202365308804204,182,5,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-134329,2025-12-05,2025,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,55.0,observed,2030-07-05,7.227332457293035,182,4,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-143446,2025-12-31,2025,79,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2029-12-31,6.3731931668856765,182,3,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-33573,2026-04-01,2026,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2030-04-01,3.383705650459921,182,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-43788,2026-04-30,2026,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2030-04-30,2.431011826544021,182,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-60185,2026-06-17,2026,48,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2030-06-17,0.8541392904073587,182,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
16-81846,2016-06-08,2016,48,NAME:nantes metropole habitat,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-11-06,121.12352168199736,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-99329,2016-07-26,2016,48,NAME:nantes metropole habitat,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-11-24,119.5466491458607,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
26-6849,2026-01-20,2026,85,NAME:nantes universite,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2026-07-20,5.716162943495401,1,0,0,0,,,,,False,,0,1,False,,0,,False,,no_later_same_buyer_notice_observed,candidate_pool_gained_under_m1;no_later_same_buyer_notice
16-111174,2016-07-25,2016,,NAME:o p h le mans habitat,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2017-01-25,119.57950065703022,2,1,1,1,17-3293,0.319276216081823,,0.319276216081823,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
17-3293,2017-01-09,2017,45,NAME:o p h le mans habitat,NAME_FALLBACK,NAME_FALLBACK,12.0,imputed,2018-01-09,114.0604467805519,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-70590,2024-06-18,2024,72,NAME:office publique de la biodiversite,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2028-06-18,24.802890932982915,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-107162,2017-07-25,2017,,NAME:oniris,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2018-01-25,107.58869908015768,6,5,1,1,17-165149,0.279176764612113,,0.279176764612113,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
17-165149,2017-11-25,2017,72,NAME:oniris,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-11-25,103.54796320630749,6,4,1,1,22-2032,0.2865742380940776,,0.2865742380940776,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
19-68091,2019-05-01,2019,30,NAME:oniris,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2021-07-27,86.39947437582128,6,3,1,1,22-2032,0.085514673674989,,0.085514673674989,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
20-47918,2020-04-04,2020,30,NAME:oniris,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2022-08-05,75.2628120893561,6,2,1,1,22-98112,0.279886114761279,,0.279886114761279,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
22-2032,2022-01-07,2022,48,NAME:oniris,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-11-26,54.139290407358736,6,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-98112,2022-07-14,2022,72,NAME:oniris,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-07-14,47.96320630749014,6,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-180915,2023-12-29,2023,50,NAME:oph habitat drouais,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2026-12-29,30.453350854139288,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-25169,2021-02-23,2021,48,NAME:orchestre national des pays de la loir,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-02-23,64.58607095926412,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
19-148074,2019-10-01,2019,45,NAME:oti du pays de st gilles croix de vie,NAME_FALLBACK,NAME_FALLBACK,12.0,imputed,2020-10-01,81.37319316688567,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
19-165780,2019-10-31,2019,45,NAME:oti du pays de st gilles croix de vie,NAME_FALLBACK,NAME_FALLBACK,12.0,imputed,2020-10-31,80.38764783180027,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
20-8243,2020-01-17,2020,45,NAME:oti du pays de st gilles croix de vie,NAME_FALLBACK,NAME_FALLBACK,12.0,imputed,2021-01-17,77.82522996057818,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-110005,2024-09-27,2024,,NAME:pays de saint gilles croix de vie agglomeration 85,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2028-09-27,21.48488830486202,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-16483,2026-02-16,2026,48,NAME:pays de saint gilles croix de vie agglomeration 85,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2030-02-16,4.829172141918528,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-37472,2021-03-19,2021,48,NAME:podeliha,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-03-19,63.79763469119579,2,1,0,0,,,,,False,,0,1,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
24-49175,2024-04-25,2024,48,NAME:podeliha,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2028-04-25,26.576872536136662,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
16-67701,2016-05-13,2016,45,NAME:pole emploi pays de la loire,NAME_FALLBACK,NAME_FALLBACK,12.0,imputed,2017-09-25,121.97766097240472,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
20-115005,2020-09-21,2020,,NAME:pole emploi pays de la loire,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2021-03-21,69.67805519053876,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-68155,2017-06-02,2017,,NAME:pole metropolitain loire-bretagne,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2017-12-02,109.32982917214191,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-65940,2015-04-29,2015,72,NAME:pole sante sarthe et loire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2019-04-29,134.46123521681997,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-21851,2024-02-21,2024,48,NAME:pouvoir adjudicateur,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2028-02-21,28.679369250985545,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-44894,2015-03-24,2015,,NAME:prefecture,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2015-09-24,135.64388961892246,3,2,1,1,15-126736,0.4292069367328556,,0.4292069367328556,True,15-126736,1,1,True,15-126736,1,M0_NAME_FALLBACK,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,same_candidate_m0_m1
