domain_normalized,registered_domain,subdomain,observation_count,profile_observation_count,participation_observation_count,distinct_raw_buyer_names,distinct_profile_buyer_names,distinct_current_m1_buyer_keys,distinct_validated_sirens_after_m1_name_join,distinct_sirets_after_m1_name_join,distinct_departments_after_m1_name_join,first_observation_date,last_observation_date,dominant_buyer_normalized,dominant_buyer_count,dominant_buyer_share,buyer_entropy,malformed_observation_count,domain_specificity
domerat.fr,domerat.fr,,1,1,0,1,1,0,0,0,0,2019-06-16,2019-06-16,ville de domerat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
dordives.com,dordives.com,,1,1,0,1,1,0,0,0,0,2017-05-16,2017-05-16,commune de dordives,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
douaisis-agglo.com,douaisis-agglo.com,,1,1,0,1,1,0,0,0,0,2018-05-22,2018-05-22,ville de lallaing,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
douane.gouv.fr,douane.gouv.fr,,1,1,0,1,1,0,0,0,0,2020-07-03,2020-07-03,di des douanes antilles guyane,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
doubs.fr,doubs.fr,,1,1,0,1,1,0,0,0,0,2019-12-04,2019-12-04,departement du doubs,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
doubs.marches.marcoweb.f,marcoweb.f,doubs.marches,1,1,0,1,1,0,0,0,0,2017-04-03,2017-04-03,departement du doubs,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
doubs.marches.marcoweb.fr,marcoweb.fr,doubs.marches,1,1,0,1,1,0,0,0,0,2018-04-22,2018-04-22,departement du doubs,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
doubs.marches.marcoweb.frmission,marcoweb.frmission,doubs.marches,1,1,0,1,1,0,0,0,0,2017-10-23,2017-10-23,departement du doubs,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
dourges.synapse-entreprise.com,synapse-entreprise.com,dourges,1,1,0,1,1,0,0,0,0,2017-12-17,2017-12-17,mairie de dourges,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
dourges.synapse-entreprises.com,synapse-entreprises.com,dourges,1,1,0,1,1,0,0,0,0,2018-06-22,2018-06-22,mairie de dourges,1,1.0,-0.0,0,GENERIC_PLATFORM
dr4.cnrs.fr,cnrs.fr,dr4,1,1,0,1,1,0,0,0,0,2017-06-23,2017-06-23,cnrs delegation ile-de-france sud,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
dr5.cnrs.fr,cnrs.fr,dr5,1,1,0,1,1,0,0,0,0,2017-09-01,2017-09-01,c n r s,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
drome-hebdo.fr,drome-hebdo.fr,,1,1,0,1,1,0,0,0,0,2018-05-04,2018-05-04,syndicat sie des eaux drome rhone,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
dromeamenagementhabitat.fr,dromeamenagementhabitat.fr,,1,1,0,1,1,0,0,0,0,2019-12-11,2019-12-11,drome amenagement habitat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
dropbox.com,dropbox.com,,1,1,0,1,1,0,0,0,0,2016-02-01,2016-02-01,lycee simone weil,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-architecte.com,e-architecte.com,,1,1,0,1,1,0,0,0,0,2018-06-01,2018-06-01,fondation paumier vernes,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-bourgogne.fr-ou-www.territoires-numeriques-bfc.fr,territoires-numeriques-bfc.fr,e-bourgogne.fr-ou-www,1,1,0,1,1,0,0,0,0,2017-11-30,2017-11-30,sdis de cote d or,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-bourgone.fr,e-bourgone.fr,,1,1,0,1,1,0,0,0,0,2016-07-15,2016-07-15,ville de nevers,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marchepublic.com,e-marchepublic.com,,1,0,1,1,1,0,0,0,0,2019-12-01,2019-12-01,sydeel66,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marchepublics.fr,e-marchepublics.fr,,1,1,0,1,1,0,0,0,0,2018-07-14,2018-07-14,syndicat du bassin du lez syble,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marches.com,e-marches.com,,1,1,0,1,1,0,0,0,0,2019-04-19,2019-04-19,regie des transports poitevins vitalis,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marches.fr,e-marches.fr,,1,1,0,1,1,0,0,0,0,2019-01-19,2019-01-19,ville de cannes,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marchespubics.com,e-marchespubics.com,,1,1,0,1,1,0,0,0,0,2018-03-20,2018-03-20,idefhi,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marchespublics.cm,e-marchespublics.cm,,1,1,0,1,1,0,0,0,0,2016-12-31,2016-12-31,hlm coutances-granville,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marchespublics.gouv.fr,e-marchespublics.gouv.fr,,1,1,0,1,1,0,0,0,0,2018-04-13,2018-04-13,college francois mitterrand,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marchespublics.tournan-en-brie.fr,tournan-en-brie.fr,e-marchespublics,1,1,0,1,1,0,0,0,0,2017-09-28,2017-09-28,ville de tournan-en-brie,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marchespulics.com,e-marchespulics.com,,1,1,0,1,1,0,0,0,0,2017-01-23,2017-01-23,siaepa de blangy-bouttencourt,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marchesublics.com,e-marchesublics.com,,1,1,0,1,1,0,0,0,0,2019-03-19,2019-03-19,idefhi,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-marhespublics.com,e-marhespublics.com,,1,1,0,1,1,0,0,0,0,2015-07-30,2015-07-30,ville du lamentin,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-megalis.org,e-megalis.org,,1,1,0,1,1,0,0,0,0,2016-03-16,2016-03-16,ville de betton,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-megalisbretange.org,e-megalisbretange.org,,1,1,0,1,1,0,0,0,0,2015-03-23,2015-03-23,syndicat mixte du haras national d hen,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-megalisbretragne.org,e-megalisbretragne.org,,1,1,0,1,1,0,0,0,0,2019-12-04,2019-12-04,ville de lorient,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-megalisebretagne.org,e-megalisebretagne.org,,1,1,0,1,1,0,0,0,0,2015-04-02,2015-04-02,ville de lorient,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e-occcitanie.fr,e-occcitanie.fr,,1,1,0,1,1,0,0,0,0,2019-10-15,2019-10-15,commune de villefranche de rouergue,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
e.marches06.fr,marches06.fr,e,1,1,0,1,1,0,0,0,0,2017-04-14,2017-04-14,departement des alpes-maritimes,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eadministraion64.fr,eadministraion64.fr,,1,1,0,1,1,0,0,0,0,2016-09-19,2016-09-19,ville de bidart,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eadministration61.fr,eadministration61.fr,,1,1,0,1,1,0,0,0,0,2017-05-05,2017-05-05,communaute de communes de lacq-orthez,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eadministration64.com,eadministration64.com,,1,1,0,1,1,0,0,0,0,2018-11-05,2018-11-05,cdt bearn pays basque,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eadminstartion64.fr,eadminstartion64.fr,,1,1,0,1,1,0,0,0,0,2015-10-12,2015-10-12,commune de monein,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eadminstration64.fr,eadminstration64.fr,,1,1,0,1,1,0,0,0,0,2017-05-12,2017-05-12,ville d urrugne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eadmnistration64.fr,eadmnistration64.fr,,1,1,0,1,1,0,0,0,0,2016-10-05,2016-10-05,ville de saint jean de luz,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eau-artois-picardie.fr,eau-artois-picardie.fr,,1,1,0,1,1,0,0,0,0,2018-12-12,2018-12-12,agence de l eau artois - picardie,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eau-martinique.e-marchespublics.com,e-marchespublics.com,eau-martinique,1,1,0,1,1,0,0,0,0,2019-05-11,2019-05-11,office de l eau de la martinique,1,1.0,-0.0,0,GENERIC_PLATFORM
eauguadeloupe.com,eauguadeloupe.com,,1,1,0,1,1,0,0,0,0,2019-11-01,2019-11-01,office de l eau de la guadeloupe,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eauxrhoneventoux.synapse-entreprises.com,synapse-entreprises.com,eauxrhoneventoux,1,1,0,1,1,0,0,0,0,2018-04-21,2018-04-21,syndicat mixte des eaux rhone ventoux,1,1.0,-0.0,0,GENERIC_PLATFORM
ec-marseille.fr,ec-marseille.fr,,1,1,0,1,1,0,0,0,0,2018-06-19,2018-06-19,ecole centrale de marseille,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eco-ain.fr,eco-ain.fr,,1,1,0,1,1,0,0,0,0,2018-11-14,2018-11-14,mairie de peronnas,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
economat-armees.e-marchespublics.com,e-marchespublics.com,economat-armees,1,1,0,1,1,0,0,0,0,2015-06-24,2015-06-24,economat des armees,1,1.0,-0.0,0,GENERIC_PLATFORM
ecoparc-rovaltain.fr,ecoparc-rovaltain.fr,,1,1,0,1,1,0,0,0,0,2015-09-11,2015-09-11,syndicat rovaltain,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
ecovallee-plaineduvar.fr,ecovallee-plaineduvar.fr,,1,1,0,1,1,0,0,0,0,2019-10-29,2019-10-29,epa ecovallee plaine du var,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
ecrivainpublic.doubletrade.fr,doubletrade.fr,ecrivainpublic,1,1,0,1,1,0,0,0,0,2017-04-18,2017-04-18,commune sevremoine,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
edqm.eu,edqm.eu,,1,1,0,1,1,0,0,0,0,2016-03-21,2016-03-21,conseil de l europe,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eesab.fr,eesab.fr,,1,1,0,1,1,0,0,0,0,2019-03-30,2019-03-30,ecole superieure eur d art de bretagne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
efeo.fr,efeo.fr,,1,1,0,1,1,0,0,0,0,2015-06-26,2015-06-26,ecole francaise d extreme-orient,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
ehpad-constance-mazier.e-monsite.com,e-monsite.com,ehpad-constance-mazier,1,1,0,1,1,0,0,0,0,2017-08-30,2017-08-30,ehpad constance mazier,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
ehpad-gayette.fr,ehpad-gayette.fr,,1,1,0,1,1,0,0,0,0,2019-10-02,2019-10-02,ehpad de gayette,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
ehpad-lavaloine.e-marchespublics.com,e-marchespublics.com,ehpad-lavaloine,1,1,0,1,1,0,0,0,0,2020-05-01,2020-05-01,ehpad residence la valoine,1,1.0,-0.0,0,GENERIC_PLATFORM
ehpad-les2chateaux.e-marchespublics.com,e-marchespublics.com,ehpad-les2chateaux,1,1,0,1,1,0,0,0,0,2015-12-24,2015-12-24,ehpad residence les deux chateaux,1,1.0,-0.0,0,GENERIC_PLATFORM
ehpad-ligny-en-barois.e-marchespublics.com,e-marchespublics.com,ehpad-ligny-en-barois,1,1,0,1,1,0,0,0,0,2015-12-21,2015-12-21,ehpad de ligny-en-barrois,1,1.0,-0.0,0,GENERIC_PLATFORM
ehpad-puymartin.e-marchespublics.com,e-marchespublics.com,ehpad-puymartin,1,1,0,1,1,0,0,0,0,2020-04-30,2020-04-30,ehpad residence puy martin,1,1.0,-0.0,0,GENERIC_PLATFORM
ehpad-richelieu.fr,ehpad-richelieu.fr,,1,1,0,1,1,0,0,0,0,2018-07-20,2018-07-20,ehpad dr marcel fortier,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
ehpad-salses.e-marchespublics.com,e-marchespublics.com,ehpad-salses,1,1,0,1,1,0,0,0,0,2019-07-18,2019-07-18,ehpad de salses le chateau,1,1.0,-0.0,0,GENERIC_PLATFORM
ehpadneuilly.com,ehpadneuilly.com,,1,1,0,1,1,0,0,0,0,2018-08-31,2018-08-31,ehpad maison de retraite,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eid-med.org,eid-med.org,,1,1,0,1,1,0,0,0,0,2017-07-02,2017-07-02,eid mediterranee,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
ekidom.fr,ekidom.fr,,1,1,0,1,1,0,0,0,0,2017-11-12,2017-11-12,ekidom,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
electricite-loos.fr,electricite-loos.fr,,1,1,0,1,1,0,0,0,0,2016-03-08,2016-03-08,regie municipale d electricite de loos,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
elisa-lemonnier.fr,elisa-lemonnier.fr,,1,1,0,1,1,0,0,0,0,2015-10-09,2015-10-09,lycee elisa lemonnier,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
em-normandie-marches.fr,em-normandie-marches.fr,,1,1,0,1,1,0,0,0,0,2020-07-18,2020-07-18,ecole de management de normandie,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
emarchepublic.com,emarchepublic.com,,1,1,0,1,1,0,0,0,0,2016-11-19,2016-11-19,commune de chaponnay,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
emarches.coeurduvar.com,coeurduvar.com,emarches,1,1,0,1,1,0,0,0,0,2019-07-20,2019-07-20,communaute de communes coeur du var,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
emarches06.fr,emarches06.fr,,1,1,0,1,1,0,0,0,0,2017-06-26,2017-06-26,ville d antibes juan-les-pins,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
emd.achatpublic.com,achatpublic.com,emd,1,1,0,1,1,0,0,0,0,2016-02-19,2016-02-19,emd,1,1.0,-0.0,0,GENERIC_PLATFORM
emeraude-habitation.com,emeraude-habitation.com,,1,1,0,1,1,0,0,0,0,2020-03-26,2020-03-26,oph emeraude habitation,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
en-charente-maritime.com,en-charente-maritime.com,,1,1,0,1,1,0,0,0,0,2017-02-19,2017-02-19,charente-maritime tourisme,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
en3s.e-marchespublics.com,e-marchespublics.com,en3s,1,1,0,1,1,0,0,0,0,2020-09-20,2020-09-20,en3s,1,1.0,-0.0,0,GENERIC_PLATFORM
enap.justice.fr,justice.fr,enap,1,1,0,1,1,0,0,0,0,2017-11-30,2017-11-30,enap,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
encotentin.fr,encotentin.fr,,1,1,0,1,1,0,0,0,0,2017-11-29,2017-11-29,spl dlpt touristique du cotentin,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eneoservices.fr,eneoservices.fr,,1,1,0,1,1,0,0,0,0,2015-09-21,2015-09-21,saeml eneo services occitans,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
enise.fr,enise.fr,,1,1,0,1,1,0,0,0,0,2020-05-21,2020-05-21,enise,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
enroute.massif-central.equipement.gouv.fr,equipement.gouv.fr,enroute.massif-central,1,1,0,1,1,0,0,0,0,2015-06-15,2015-06-15,dir massif central,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
ens-cachan.marcoweb.fr,marcoweb.fr,ens-cachan,1,1,0,1,1,0,0,0,0,2015-10-20,2015-10-20,ens de cachan,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
entente-authion.e-marchespublics.com,e-marchespublics.com,entente-authion,1,1,0,1,1,0,0,0,0,2015-05-13,2015-05-13,entente interdepartementale authion,1,1.0,-0.0,0,GENERIC_PLATFORM
entente-valabre.com,entente-valabre.com,,1,1,0,1,1,0,0,0,0,2017-02-02,2017-02-02,entente pour la foret mediterranneenne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
entreprise-smica.omnikles.com,omnikles.com,entreprise-smica,1,1,0,1,1,0,0,0,0,2018-02-23,2018-02-23,cc aubrac et carladez,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
enval.net,enval.net,,1,1,0,1,1,0,0,0,0,2015-08-07,2015-08-07,mairie enval,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eole.lyc-dumont-d-urville.ac-nice.fr,ac-nice.fr,eole.lyc-dumont-d-urville,1,1,0,1,1,0,0,0,0,2015-07-10,2015-07-10,lycee dumont d urville,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epa-orsa.marco.web.fr,web.fr,epa-orsa.marco,1,1,0,1,1,0,0,0,0,2017-10-20,2017-10-20,etablissement public amenagement orsa,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epad.fr,epad.fr,,1,1,0,1,1,0,0,0,0,2020-09-18,2020-09-18,epad,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epad.marcoweb.fr,marcoweb.fr,epad,1,1,0,1,1,0,0,0,0,2017-07-13,2017-07-13,epad,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epaf.e-marchespublics.com,e-marchespublics.com,epaf,1,1,0,1,1,0,0,0,0,2020-09-16,2020-09-16,association epaf,1,1.0,-0.0,0,GENERIC_PLATFORM
epag.fr,epag.fr,,1,0,1,1,1,0,0,0,0,2015-10-21,2015-10-21,etab public d amenagement en guyane,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epageloing.fr,epageloing.fr,,1,1,0,1,1,0,0,0,0,2019-10-03,2019-10-03,sivlo,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epase.e-marchespublics.com,e-marchespublics.com,epase,1,1,0,1,1,0,0,0,0,2017-05-31,2017-05-31,epa de saint etienne,1,1.0,-0.0,0,GENERIC_PLATFORM
epd-grugny.e-marchespublics.com,e-marchespublics.com,epd-grugny,1,1,0,1,1,0,0,0,0,2020-07-10,2020-07-10,epd de grugny,1,1.0,-0.0,0,GENERIC_PLATFORM
epd-grugny.fr,epd-grugny.fr,,1,1,0,1,1,0,0,0,0,2020-09-02,2020-09-02,epd de grugny,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epdaduglandier.fr,epdaduglandier.fr,,1,1,0,1,1,0,0,0,0,2017-12-17,2017-12-17,epda du glandier,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epernay.marcoweb.fr,marcoweb.fr,epernay,1,1,0,1,1,0,0,0,0,2015-11-04,2015-11-04,ville d epernay,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epfif.synapse-entreprises.com,synapse-entreprises.com,epfif,1,1,0,1,1,0,0,0,0,2019-07-04,2019-07-04,epf ile de france,1,1.0,-0.0,0,GENERIC_PLATFORM
epflo.e-marchespublics.com,e-marchespublics.com,epflo,1,1,0,1,1,0,0,0,0,2020-03-06,2020-03-06,ets public foncier local de l oise,1,1.0,-0.0,0,GENERIC_PLATFORM
epflo.fr,epflo.fr,,1,1,0,1,1,0,0,0,0,2019-11-20,2019-11-20,ets public foncier local de l oise,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epfsmaf.synapse-entreprises.com,synapse-entreprises.com,epfsmaf,1,1,0,1,1,0,0,0,0,2020-07-24,2020-07-24,epf smaf auvergne,1,1.0,-0.0,0,GENERIC_PLATFORM
epl76.fr,epl76.fr,,1,1,0,1,1,0,0,0,0,2016-01-26,2016-01-26,eplefpa lycee agricole d yvetot,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epnak.macroweb.fr,macroweb.fr,epnak,1,0,1,1,1,0,0,0,0,2017-07-28,2017-07-28,e p n a k,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epnak.org,epnak.org,,1,0,1,1,1,0,0,0,0,2018-05-04,2018-05-04,epn a koenigswarter,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epora.fr,epora.fr,,1,1,0,1,1,0,0,0,0,2020-12-06,2020-12-06,epora,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epsa.e-marchespublics.com,e-marchespublics.com,epsa,1,1,0,1,1,0,0,0,0,2018-06-14,2018-06-14,epsa,1,1.0,-0.0,0,GENERIC_PLATFORM
epsf.e-marchespublics.com,e-marchespublics.com,epsf,1,1,0,1,1,0,0,0,0,2020-11-18,2020-11-18,ep securite ferroviaire,1,1.0,-0.0,0,GENERIC_PLATFORM
epslomagne.e-marchespublics.com,e-marchespublics.com,epslomagne,1,1,0,1,1,0,0,0,0,2018-03-17,2018-03-17,eps de lomagne,1,1.0,-0.0,0,GENERIC_PLATFORM
epsm-agglomeration-lilloise.e-marchespublics.com,e-marchespublics.com,epsm-agglomeration-lilloise,1,1,0,1,1,0,0,0,0,2018-03-26,2018-03-26,epsm de l agglomeration lilloise,1,1.0,-0.0,0,GENERIC_PLATFORM
epsm-des-flandres.e-marchespublics.com,e-marchespublics.com,epsm-des-flandres,1,1,0,1,1,0,0,0,0,2017-08-05,2017-08-05,epsm des flandres,1,1.0,-0.0,0,GENERIC_PLATFORM
epsm-des-flandres.fr,epsm-des-flandres.fr,,1,1,0,1,1,0,0,0,0,2017-04-14,2017-04-14,epsm des flandres,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epsm-lille-metropole.fr,epsm-lille-metropole.fr,,1,1,0,1,1,0,0,0,0,2018-11-15,2018-11-15,epsm lille metropole,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epsm-sarthe.fr,epsm-sarthe.fr,,1,1,0,1,1,1,0,0,1,2017-02-05,2017-02-05,epsm de la sarthe,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epsmd-aisne.fr,epsmd-aisne.fr,,1,1,0,1,1,0,0,0,0,2018-04-11,2018-04-11,e p s m d de l aisne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
epsms-ar-goued.e-marchespublics.com,e-marchespublics.com,epsms-ar-goued,1,1,0,1,1,0,0,0,0,2018-11-21,2018-11-21,epsms ar goued,1,1.0,-0.0,0,GENERIC_PLATFORM
epsoms80.e-marchespublics.com,e-marchespublics.com,epsoms80,1,1,0,1,1,0,0,0,0,2017-06-01,2017-06-01,epsoms 80,1,1.0,-0.0,0,GENERIC_PLATFORM
epsreprographie.fr,epsreprographie.fr,,1,1,0,1,1,0,0,0,0,2016-03-07,2016-03-07,sivu transport urbain region fougerais,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eptb-loire.e-marchespublics.com,e-marchespublics.com,eptb-loire,1,1,0,1,1,0,0,0,0,2019-12-29,2019-12-29,etablissement public loire,1,1.0,-0.0,0,GENERIC_PLATFORM
eptb-loire.fr,eptb-loire.fr,,1,1,0,1,1,0,0,0,0,2016-04-22,2016-04-22,etablissement public loire,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eptb-vienne.fr,eptb-vienne.fr,,1,1,0,1,1,0,0,0,0,2016-02-22,2016-02-22,epbv,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
es-seyssel.com,es-seyssel.com,,1,1,0,1,1,0,0,0,0,2017-04-07,2017-04-07,energie et services de seyssel,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
esante-hdf.fr,esante-hdf.fr,,1,1,0,1,1,0,0,0,0,2020-02-15,2020-02-15,gip sant numerique hauts de france,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
esathm.e-marchespublics.com,e-marchespublics.com,esathm,1,1,0,1,1,0,0,0,0,2018-06-08,2018-06-08,esat henry marsoulan,1,1.0,-0.0,0,GENERIC_PLATFORM
escaudoeuvres.fr,escaudoeuvres.fr,,1,1,0,1,1,0,0,0,0,2016-05-06,2016-05-06,mairie d escaudoeuvres,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
est-metropole-habitat.fr,est-metropole-habitat.fr,,1,1,0,1,1,0,0,0,0,2016-02-17,2016-02-17,est metropole habitat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
etablissements.fhf.fr,fhf.fr,etablissements,1,1,0,1,1,0,0,0,0,2017-11-03,2017-11-03,centre hospitalier fondation d aligre,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
etampes.marco.web.fr,web.fr,etampes.marco,1,1,0,1,1,0,0,0,0,2016-08-13,2016-08-13,caese,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
etaso.fr,etaso.fr,,1,1,0,1,1,0,0,0,0,2019-09-03,2019-09-03,hydreaulys,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
euratechnologies.e-marchespublics.com,e-marchespublics.com,euratechnologies,1,1,0,1,1,0,0,0,0,2017-11-16,2017-11-16,euratechnologies spl,1,1.0,-0.0,0,GENERIC_PLATFORM
euromediterranee.fr,euromediterranee.fr,,1,1,0,1,1,0,0,0,0,2016-03-09,2016-03-09,epa euromediterranee,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
europan-europe.eu,europan-europe.eu,,1,0,1,1,1,0,0,0,0,2019-07-11,2019-07-11,epau,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
europanfrance.org,europanfrance.org,,1,1,0,1,1,0,0,0,0,2019-07-11,2019-07-11,epau,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
europolia.achatpublic.com,achatpublic.com,europolia,1,1,0,1,1,0,0,0,0,2016-01-19,2016-01-19,europolia mandataire toulousemetropole,1,1.0,-0.0,0,GENERIC_PLATFORM
euroregion-naen.eu,euroregion-naen.eu,,1,1,0,1,1,0,0,0,0,2020-11-29,2020-11-29,gect euroregion aquitaine euskadi,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eusupply.com,eusupply.com,,1,1,0,1,1,0,0,0,0,2019-07-18,2019-07-18,ca terre de provence,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
evodia.e-marchespublics.fr,e-marchespublics.fr,evodia,1,1,0,1,1,0,0,0,0,2018-06-07,2018-06-07,evodia,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
evolea.e-marchespublics.com,e-marchespublics.com,evolea,1,1,0,1,1,0,0,0,0,2020-10-10,2020-10-10,evolea,1,1.0,-0.0,0,GENERIC_PLATFORM
evry-marchespublics.omnikles.fr,omnikles.fr,evry-marchespublics,1,1,0,1,1,0,0,0,0,2016-09-09,2016-09-09,ville d evry,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
exmarches.fr,exmarches.fr,,1,1,0,1,1,0,0,0,0,2020-01-23,2020-01-23,ca epernay coteaux et plaine champagne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
eyguieres.marcoweb.fr,marcoweb.fr,eyguieres,1,1,0,1,1,0,0,0,0,2015-12-02,2015-12-02,commune d eyguieres,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
f.h.f,h.f,f,1,1,0,1,1,0,0,0,0,2017-11-15,2017-11-15,maison de retraite st jean,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
faconeo.achatpublic.com,achatpublic.com,faconeo,1,1,0,1,1,0,0,0,0,2019-10-08,2019-10-08,faconeo,1,1.0,-0.0,0,GENERIC_PLATFORM
falaise-marches.fr,falaise-marches.fr,,1,1,0,1,1,0,0,0,0,2018-07-28,2018-07-28,ville de falaise,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
falaise.marches.fr,marches.fr,falaise,1,0,1,1,1,0,0,0,0,2018-07-28,2018-07-28,ville de falaise,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
familistere.com,familistere.com,,1,1,0,1,1,0,0,0,0,2017-06-23,2017-06-23,syndicat mixte du familistere godin,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
