notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,m0_composite_score,variant
17-161917,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-11-18,2017-11-18,2021-11-18,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,1,11.235216819973719,18-149893,0.5187963790144764,forward_24m_no_duration
17-163707,NAME:gie sesam vitale,NAME_FALLBACK,2017-11-22,2017-11-22,2021-11-22,2026-07-13,72,72910,DIGITAL_ICT,True,48.0,True,0,103.64651773981603,,,forward_24m_no_duration
17-164463,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-11-24,2017-11-24,2018-05-24,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,103.580814717477,,,forward_24m_no_duration
17-161006,NAME:angers loire metropole,NAME_FALLBACK,2017-11-19,2018-12-21,2022-12-21,2026-07-13,48,48311,DIGITAL_ICT,True,48.0,True,1,1.5440210249671484,18-546,0.24673790790340502,forward_24m_no_duration
17-165817,NAME:dreal bretagne,NAME_FALLBACK,2017-11-25,2018-05-30,2022-05-30,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,103.54796320630749,,,forward_24m_no_duration
17-156331,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-11-07,2017-11-07,2018-05-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.5584756898817346,17-164463,0.27770076813435385,forward_24m_no_duration
17-173975,SIRET:23440003400026,RAW_SIRET,2017-12-13,2018-07-01,2022-07-01,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,20.9592641261498,19-137030,0.5524354335424031,forward_24m_no_duration
17-172986,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-12-08,2017-12-08,2018-06-08,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,1.281208935611038,18-6802,0.580897892973671,forward_24m_no_duration
17-181054,NAME:cte de communes de la region de blain,NAME_FALLBACK,2017-12-22,2017-12-22,2020-12-22,2026-07-13,50,50312,DIGITAL_ICT,True,36.0,True,0,102.66097240473061,,,forward_24m_no_duration
17-129614,NAME:nantes metropole,NAME_FALLBACK,2017-12-21,2017-12-21,2021-12-21,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,14.71747700394218,19-36958,0.5320280441978423,forward_24m_no_duration
17-170649,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-12-04,2017-12-04,2018-06-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,103.25229960578187,,,forward_24m_no_duration
17-172862,NAME:alter public,NAME_FALLBACK,2017-12-08,2017-12-08,2021-12-08,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,103.12089356110381,,,forward_24m_no_duration
17-176420,NAME:angers loire metropole,NAME_FALLBACK,2017-12-15,2017-12-15,2021-12-15,2026-07-13,35,35125,DIGITAL_ICT,True,48.0,True,0,102.89093298291722,,,forward_24m_no_duration
17-170059,SIRET:18440135400057,RAW_SIRET,2017-12-03,2018-02-28,2021-02-28,2026-07-13,50,50312,DIGITAL_ICT,True,36.0,True,0,103.28515111695138,,,forward_24m_no_duration
17-176560,NAME:sdis de la mayenne,NAME_FALLBACK,2017-12-17,2018-03-29,2022-03-29,2026-07-13,35,35111,DIGITAL_ICT,True,48.0,True,0,102.82522996057818,,,forward_24m_no_duration
17-171316,SIRET:23440003400026,RAW_SIRET,2017-12-07,2018-05-02,2022-05-02,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,6.077529566360052,18-79401,0.5473839598151469,forward_24m_no_duration
17-181551,NAME:departement de la sarthe,NAME_FALLBACK,2017-12-22,2017-12-22,2021-12-22,2026-07-13,35,35100,DIGITAL_ICT,True,48.0,True,0,102.66097240473061,,,forward_24m_no_duration
17-170763,NAME:ville de la roche sur yon,NAME_FALLBACK,2017-12-04,2017-12-04,2018-06-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,6.340341655716163,18-82638,0.24605052373098665,forward_24m_no_duration
17-175897,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2017-12-15,2017-12-15,2018-06-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,102.89093298291722,,,forward_24m_no_duration
17-177418,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-12-20,2017-12-20,2020-12-20,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,1,0.0328515111695138,17-178496,0.32622873446421996,forward_24m_no_duration
17-179112,NAME:nantes metropole,NAME_FALLBACK,2017-12-22,2017-12-22,2021-12-22,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,1.1826544021024967,18-11225,0.48802887767677416,forward_24m_no_duration
17-174282,NAME:inserm,NAME_FALLBACK,2017-12-14,2017-12-14,2020-12-14,2026-07-13,50,50312,DIGITAL_ICT,True,36.0,True,0,102.92378449408673,,,forward_24m_no_duration
17-174760,NAME:sdis 44,NAME_FALLBACK,2017-12-14,2018-07-26,2022-07-26,2026-07-13,35,35110,DIGITAL_ICT,True,48.0,True,1,20.466491458607095,19-131601,0.33048424562806406,forward_24m_no_duration
17-173663,NAME:nantes metropole,NAME_FALLBACK,2017-12-16,2017-12-16,2021-12-16,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,6.438896189224704,18-90097,0.9466666666666668,forward_24m_no_duration
17-172856,NAME:mairie de saint-viaud,NAME_FALLBACK,2017-12-08,2017-12-08,2018-12-08,2026-07-13,45,45000,DIGITAL_ICT,True,12.0,True,0,103.12089356110381,,,forward_24m_no_duration
17-178366,NAME:angers loire developpement,NAME_FALLBACK,2017-12-19,2017-12-19,2018-06-19,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,102.75952693823916,,,forward_24m_no_duration
17-178496,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-12-21,2017-12-21,2020-12-21,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,102.69382391590013,,,forward_24m_no_duration
18-6138,NAME:sdis 44,NAME_FALLBACK,2018-01-17,2018-06-02,2022-06-02,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,101.80683311432325,,,forward_24m_no_duration
18-8615,NAME:gcs esante pays de la loire,NAME_FALLBACK,2018-01-20,2018-06-08,2022-06-08,2026-07-13,72,72200,DIGITAL_ICT,True,48.0,True,0,101.70827858081472,,,forward_24m_no_duration
18-9145,SIRET:22850001300658,RAW_SIRET,2018-01-21,2018-05-27,2020-05-27,2026-07-13,30,30121,DIGITAL_ICT,True,24.0,True,1,0.36136662286465177,18-14065,0.38171292200529516,forward_24m_no_duration
18-9170,NAME:communaute communes la chataigneraie,NAME_FALLBACK,2018-01-24,2018-08-01,2022-08-01,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,101.57687253613666,,,forward_24m_no_duration
18-12557,NAME:la cite des congres de nantes,NAME_FALLBACK,2018-01-28,2018-01-28,2021-01-28,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,0,101.4454664914586,,,forward_24m_no_duration
18-12119,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2018-01-28,2018-05-25,2022-05-25,2026-07-13,72,72312,DIGITAL_ICT,True,48.0,True,1,23.915900131406044,20-12202,0.2762188771312566,forward_24m_no_duration
18-4239,NAME:ca pornic agglo pays de retz,NAME_FALLBACK,2018-01-14,2018-03-31,2022-03-31,2026-07-13,35,35261,DIGITAL_ICT,True,48.0,True,0,101.9053876478318,,,forward_24m_no_duration
18-9081,NAME:communaute communes la chataigneraie,NAME_FALLBACK,2018-01-21,2018-06-21,2020-06-21,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,0,101.67542706964521,,,forward_24m_no_duration
18-8070,NAME:angers loire metropole,NAME_FALLBACK,2018-01-18,2018-01-18,2022-01-18,2026-07-13,72,72421,DIGITAL_ICT,True,48.0,True,1,13.567674113009199,19-35566,0.25404814027086403,forward_24m_no_duration
18-10415,NAME:universite de nantes,NAME_FALLBACK,2018-01-23,2018-04-26,2022-04-26,2026-07-13,35,35113,DIGITAL_ICT,True,48.0,True,0,101.60972404730617,,,forward_24m_no_duration
18-13131,NAME:cte de communes d erdre et gesvres,NAME_FALLBACK,2018-01-29,2018-01-29,2022-01-29,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,101.41261498028909,,,forward_24m_no_duration
18-13243,NAME:universite d angers,NAME_FALLBACK,2018-01-29,2018-09-24,2022-09-24,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,0,101.41261498028909,,,forward_24m_no_duration
18-8280,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,2018-01-20,2018-06-15,2022-06-15,2026-07-13,48,48822,DIGITAL_ICT,True,48.0,True,0,101.70827858081472,,,forward_24m_no_duration
18-11225,NAME:nantes metropole,NAME_FALLBACK,2018-01-27,2018-01-27,2022-01-27,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,1.149802890932983,18-28651,0.5071966848177543,forward_24m_no_duration
18-8879,NAME:gie sesam vitale,NAME_FALLBACK,2018-01-21,2019-03-03,2023-03-03,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,1,1.149802890932983,18-26430,0.2522280281433887,forward_24m_no_duration
18-6802,NAME:ville de sable sur sarthe,NAME_FALLBACK,2018-01-16,2018-01-16,2018-07-16,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,101.83968462549278,,,forward_24m_no_duration
18-6884,NAME:chu de nantes,NAME_FALLBACK,2018-01-16,2018-01-16,2022-01-16,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,0,101.83968462549278,,,forward_24m_no_duration
18-14043,NAME:uniha gcs,NAME_FALLBACK,2018-01-30,2018-01-30,2022-01-30,2026-07-13,72,72512,DIGITAL_ICT,True,48.0,True,0,101.37976346911958,,,forward_24m_no_duration
18-265,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2018-01-02,2018-09-04,2021-09-04,2026-07-13,32,32354,DIGITAL_ICT,True,36.0,True,0,102.29960578186596,,,forward_24m_no_duration
18-2518,NAME:chu de nantes,NAME_FALLBACK,2018-01-09,2018-01-09,2022-01-09,2026-07-13,72,72311,DIGITAL_ICT,True,48.0,True,0,102.06964520367937,,,forward_24m_no_duration
18-546,NAME:angers loire metropole,NAME_FALLBACK,2018-01-05,2018-05-17,2022-05-17,2026-07-13,48,48321,DIGITAL_ICT,True,48.0,True,0,102.20105124835743,,,forward_24m_no_duration
18-12739,NAME:la cite des congres de nantes,NAME_FALLBACK,2018-01-26,2018-01-26,2022-01-26,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,1,0.45992115637319314,18-19126,0.9466666666666665,forward_24m_no_duration
18-14065,SIRET:22850001300658,RAW_SIRET,2018-02-01,2018-08-23,2020-08-23,2026-07-13,30,30125,DIGITAL_ICT,True,24.0,True,0,101.31406044678056,,,forward_24m_no_duration
18-21470,SIRET:21530097100011,RAW_SIRET,2018-02-15,2018-06-28,2021-06-28,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,100.85413929040736,,,forward_24m_no_duration
18-26455,NAME:universite de rennes 1,NAME_FALLBACK,2018-02-25,2018-06-20,2020-06-20,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,0,100.52562417871222,,,forward_24m_no_duration
18-27476,SIRET:19490970100303,RAW_SIRET,2018-02-28,2018-06-20,2021-06-20,2026-07-13,32,32415,DIGITAL_ICT,True,36.0,True,1,7.687253613666228,18-146489,0.6892684820309092,forward_24m_no_duration
18-15680,NAME:commune de saint-nazaire,NAME_FALLBACK,2018-02-07,2018-02-07,2022-02-07,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,1.3797634691195795,18-38591,0.28343476047119687,forward_24m_no_duration
18-18447,NAME:nantes metropole,NAME_FALLBACK,2018-02-09,2018-02-09,2018-08-09,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.19710906701708278,18-21811,0.5765919106902533,forward_24m_no_duration
18-14081,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2018-02-02,2018-04-14,2022-04-14,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,2.562417871222076,18-52482,0.9466666666666668,forward_24m_no_duration
18-20656,NAME:nantes metropole,NAME_FALLBACK,2018-02-13,2018-02-13,2018-08-13,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.5913272010512484,18-28651,0.25120445012808407,forward_24m_no_duration
18-21245,NAME:departement de la sarthe,NAME_FALLBACK,2018-02-14,2018-02-14,2022-02-14,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,23.423127463863338,20-13755,0.28979209004488543,forward_24m_no_duration
18-21831,NAME:gie des epl de vendee,NAME_FALLBACK,2018-02-15,2018-02-15,2022-02-15,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,100.85413929040736,,,forward_24m_no_duration
18-22059,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2018-02-15,2018-02-15,2018-08-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,100.85413929040736,,,forward_24m_no_duration
18-26430,NAME:gie sesam vitale,NAME_FALLBACK,2018-02-25,2019-02-08,2023-02-08,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,21.02496714848883,19-176592,0.48000000000000004,forward_24m_no_duration
18-26406,NAME:mancelle d habitation,NAME_FALLBACK,2018-02-24,2019-08-30,2022-08-30,2026-07-13,71,71200,DIGITAL_ICT,True,36.0,True,1,13.469119579500656,19-56301,0.345089481136093,forward_24m_no_duration
18-16076,NAME:ville d avrille,NAME_FALLBACK,2018-02-02,2018-02-02,2021-02-02,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,101.28120893561103,,,forward_24m_no_duration
18-17596,NAME:communaute urbaine d alencon,NAME_FALLBACK,2018-02-07,2018-02-07,2018-08-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,101.11695137976346,,,forward_24m_no_duration
18-27688,NAME:ville d angers,NAME_FALLBACK,2018-02-27,2018-02-27,2022-02-27,2026-07-13,48,48952,DIGITAL_ICT,True,48.0,True,0,100.4599211563732,,,forward_24m_no_duration
18-28408,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2018-02-28,2018-10-29,2019-04-29,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,100.42706964520367,,,forward_24m_no_duration
18-22345,NAME:uniha gcs,NAME_FALLBACK,2018-02-17,2018-02-17,2022-02-17,2026-07-13,72,72200,DIGITAL_ICT,True,48.0,True,1,1.9710906701708277,18-52389,0.4123254543603503,forward_24m_no_duration
18-26654,SIRET:13001855900018,RAW_SIRET,2018-02-25,2019-07-20,2022-07-20,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,0,100.52562417871222,,,forward_24m_no_duration
18-26824,SIRET:23440003400026,RAW_SIRET,2018-02-25,2018-09-06,2022-09-06,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,10.446780551905388,19-1779,0.5689114162093754,forward_24m_no_duration
18-17886,NAME:departement de la vendee,NAME_FALLBACK,2018-02-07,2018-06-06,2022-06-06,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,0,101.11695137976346,,,forward_24m_no_duration
18-20647,NAME:semitan mandataire de la cun,NAME_FALLBACK,2018-02-13,2018-02-13,2021-02-13,2026-07-13,32,32571,DIGITAL_ICT,True,36.0,True,0,100.91984231274638,,,forward_24m_no_duration
18-21811,NAME:nantes metropole,NAME_FALLBACK,2018-02-15,2018-02-15,2018-08-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,14.684625492772668,19-67059,0.2746774845413513,forward_24m_no_duration
18-25585,NAME:angers loire metropole,NAME_FALLBACK,2018-02-22,2018-02-22,2021-02-22,2026-07-13,32,32412,DIGITAL_ICT,True,36.0,True,0,100.62417871222077,,,forward_24m_no_duration
18-18602,NAME:universite de nantes,NAME_FALLBACK,2018-02-09,2018-06-17,2022-06-17,2026-07-13,72,72224,DIGITAL_ICT,True,48.0,True,1,2.3324572930354797,18-54467,0.48303309054683513,forward_24m_no_duration
18-22305,NAME:uniha gcs,NAME_FALLBACK,2018-02-17,2018-02-17,2022-02-17,2026-07-13,72,72200,DIGITAL_ICT,True,48.0,True,1,1.9710906701708277,18-52389,0.5238355662770315,forward_24m_no_duration
18-18750,NAME:comsopgn,NAME_FALLBACK,2018-02-08,2018-02-08,2021-02-08,2026-07-13,32,32351,DIGITAL_ICT,True,36.0,True,1,1.149802890932983,18-35949,0.9466666666666668,forward_24m_no_duration
18-19126,NAME:la cite des congres de nantes,NAME_FALLBACK,2018-02-09,2018-02-09,2022-02-09,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,0,101.05124835742444,,,forward_24m_no_duration
18-41400,NAME:mairie de coueron,NAME_FALLBACK,2018-03-26,2018-03-26,2018-09-26,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,8.83705650459921,18-177907,0.5866666666666667,forward_24m_no_duration
18-44171,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2018-03-30,2018-03-30,2018-09-30,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,99.44152431011827,,,forward_24m_no_duration
18-30674,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2018-03-07,2018-08-10,2020-08-10,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,0,100.19710906701708,,,forward_24m_no_duration
18-29375,NAME:commune de reze,NAME_FALLBACK,2018-03-01,2018-03-01,2021-03-01,2026-07-13,71,71631,DIGITAL_ICT,True,36.0,True,1,0.36136662286465177,18-34097,0.9466666666666668,forward_24m_no_duration
18-36652,NAME:commune de saint-nazaire,NAME_FALLBACK,2018-03-20,2018-03-20,2022-03-20,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,0.0328515111695138,18-38591,0.7617530027825119,forward_24m_no_duration
18-40228,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2018-03-22,2018-06-18,2019-06-18,2026-07-13,45,45314,DIGITAL_ICT,True,12.0,True,0,99.70433639947437,,,forward_24m_no_duration
18-44367,NAME:ville des sables d olonne,NAME_FALLBACK,2018-03-30,2018-03-30,2021-03-30,2026-07-13,32,32560,DIGITAL_ICT,True,36.0,True,0,99.44152431011827,,,forward_24m_no_duration
18-37425,NAME:universite de nantes,NAME_FALLBACK,2018-03-18,2018-07-19,2022-07-19,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,1,12.056504599211562,19-43671,0.2756615152144592,forward_24m_no_duration
18-40946,SIRET:20004248900019,RAW_SIRET,2018-03-25,2018-07-25,2021-07-25,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,0,99.60578186596584,,,forward_24m_no_duration
