source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source,candidate_buyer_identity_source,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1,candidate_buyer_siren_m1,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
15-33752,19-147943,2015-03-06,2019-10-02,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,54.894875164257556,2019-10-08,0.19710906701708278,0.9671484888304862,0.02375431515124721,0.2,0.75,0.38510113251055805,0.3230216936565233,False,False,1,16,0.04369667710935177,balanced,0.3230216936565233
15-39187,15-56571,2015-03-16,2015-04-14,NAME:caisse des depots,NAME:caisse des depots,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,0.9526938239159002,2015-09-16,5.091984231274639,0.1513359614542269,0.8554006006749059,0.1,0.6,0.4272242005997738,0.3230216936565233,True,False,1,1,0.4272242005997738,balanced,0.3230216936565233
15-42765,15-167650,2015-03-20,2015-11-03,NAME:cg49,NAME:cg49,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,7.490144546649145,2015-09-20,1.445466491458607,0.7590889180902322,0.3505830839685025,0.1,0.6,0.4024763089115339,0.3230216936565233,True,False,1,5,0.12693423354789574,balanced,0.3230216936565233
15-44894,15-126736,2015-03-24,2015-08-13,NAME:prefecture,NAME:prefecture,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,4.664914586070959,2015-09-24,1.3797634691195795,0.7700394218134035,0.4191345179414422,0.1,0.6,0.42920693673285565,0.3230216936565233,True,False,1,1,0.42920693673285565,balanced,0.3230216936565233
15-45169,19-75795,2015-03-27,2019-05-15,NAME:vendee eau,NAME:vendee eau,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,258500222,258500222,False,49.60578186596583,2019-07-02,1.5768725361366622,0.7371879106438897,0.2171700865939043,0.8,0.75,0.5753065079688389,0.3230216936565233,False,False,1,1,0.5753065079688389,balanced,0.3230216936565233
15-48624,16-49315,2015-03-31,2016-04-05,NAME:rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,12.18791064388962,2016-03-31,0.164257555847569,0.9726237406920718,0.0826370603046207,0.1,0.6,0.3620789062796352,0.3230216936565233,True,False,1,1,0.3620789062796352,balanced,0.3230216936565233
15-49442,15-91934,2015-04-09,2015-09-28,NAME:ville de saumur,NAME:ville de saumur,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.650459921156373,2015-10-09,0.36136662286465177,0.939772229522558,0.15017394490566807,0.1,0.6,0.37750393809762334,0.3230216936565233,True,False,1,2,0.21761697287639947,balanced,0.3230216936565233
15-50024,19-75795,2015-04-27,2019-05-15,NAME:vendee eau,NAME:vendee eau,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,258500222,258500222,False,48.58738501971091,2019-06-30,1.5111695137976346,0.7481384143670609,0.21706172411041125,0.0,0.75,0.3380062070304091,0.3230216936565233,False,False,1,1,0.3380062070304091,balanced,0.3230216936565233
15-50732,15-169809,2015-04-02,2015-11-09,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,7.260183968462549,2015-10-02,1.2483574244415243,0.791940429259746,0.06985336712439452,0.1,0.75,0.3274337858084746,0.3230216936565233,True,False,1,12,0.025335958863115293,balanced,0.3230216936565233
15-51820,17-48667,2015-04-07,2017-04-06,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,23.981603153745073,2017-04-07,0.0328515111695138,0.9945247481384144,0.003203969186769828,0.0,0.75,0.32475257624997306,0.3230216936565233,False,False,1,4,0.04617418805047335,balanced,0.3230216936565233
15-55407,19-189603,2015-04-20,2019-12-22,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,56.077529566360056,2019-12-14,0.2628120893561104,0.9561979851073149,0.23339193247441842,0.0,0.6,0.3807366726428752,0.3230216936565233,False,False,1,22,0.043182005537150514,balanced,0.3230216936565233
15-55830,19-43671,2015-04-13,2019-03-20,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,47.20762155059133,2019-04-13,0.7884362680683311,0.8685939553219448,0.15709588330295732,0.0,0.75,0.34713204798652125,0.3230216936565233,False,True,1,4,0.01692611317540388,balanced,0.3230216936565233
15-56649,19-147943,2015-04-14,2019-10-02,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,53.613666228646515,2019-09-30,0.0657030223390276,0.9890494962768287,0.00771815012764318,0.2,1.0,0.40996372661388225,0.3230216936565233,False,False,1,16,0.048374047129154385,balanced,0.3230216936565233
15-56776,18-27688,2015-04-15,2018-02-27,NAME:ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,34.46123521681997,2018-04-15,1.5440210249671484,0.7426631625054753,0.7059445296288916,0.0,0.6,0.4927463759964809,0.3230216936565233,False,False,1,2,0.2028491080563093,balanced,0.3230216936565233
15-58339,19-103125,2015-04-17,2019-07-04,NAME:cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,50.55847568988173,2019-08-06,1.0840998685939554,0.8193166885676741,0.0,0.2,0.6,0.32482917214191853,0.3230216936565233,False,False,1,3,0.15909966873178338,balanced,0.3230216936565233
15-59370,19-59985,2015-04-20,2019-04-17,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,47.89750328515112,2019-04-20,0.09855453350854139,0.9835742444152431,0.0339458288317874,0.0,0.75,0.33277460119493635,0.3230216936565233,False,False,1,3,0.09387264710126852,balanced,0.3230216936565233
15-60447,15-126308,2015-04-20,2015-08-13,NAME:sdis 44,NAME:sdis 44,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,284400017,284400017,False,3.777923784494087,2015-10-20,2.2339027595269383,0.6276828734121769,0.742281450344641,1.0,0.75,0.7917192259736685,0.3230216936565233,False,False,1,3,0.4428973989172151,balanced,0.3230216936565233
15-63415,15-126308,2015-04-24,2015-08-13,NAME:sdis 44,NAME:sdis 44,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,284400017,284400017,False,3.6465177398160313,2015-10-24,2.3653088042049935,0.6057818659658345,0.42866164379307636,0.1,0.75,0.4064770418190354,0.3230216936565233,True,False,1,2,0.04800499927926605,balanced,0.3230216936565233
15-64142,19-59985,2015-04-24,2019-04-17,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,47.76609724047306,2019-04-24,0.22996057818659657,0.9616732369689006,0.4056515575126466,0.2,0.75,0.5173963543716515,0.3230216936565233,False,False,1,3,0.2476173034748111,balanced,0.3230216936565233
15-64904,19-141668,2015-04-28,2019-09-19,NAME:sdis 85,NAME:sdis 85,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,288500010,288500010,False,52.726675427069644,2019-10-22,1.0840998685939554,0.8193166885676741,0.1654562511451315,0.0,0.75,0.3377388600427146,0.3230216936565233,False,False,1,2,0.08139028164035877,balanced,0.3230216936565233
15-69497,19-85688,2015-05-06,2019-06-05,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,48.98160315374507,2019-05-06,0.985545335085414,0.835742444152431,0.0637836338216469,0.4,0.75,0.42625988287568417,0.3230216936565233,False,False,1,8,0.04641028066533548,balanced,0.3230216936565233
15-71156,20-47300,2015-05-07,2020-04-02,SIRET:19490970100303,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,19490970100303,19490970100303,194909701,194909701,False,58.86990801576872,2019-10-20,5.4204993429697765,0.09658344283837061,0.708180060682603,1.0,1.0,0.6720088819485037,0.3230216936565233,False,False,1,5,0.3375410764294498,balanced,0.3230216936565233
15-71764,16-136139,2015-05-11,2016-09-19,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,16.32720105124836,2016-10-28,1.281208935611038,0.7864651773981604,0.4234277207133437,0.0,0.75,0.4198159965992104,0.3230216936565233,False,False,1,15,0.051148210845488706,balanced,0.3230216936565233
15-72457,19-75460,2015-05-12,2019-05-16,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,48.12746386333772,2019-05-12,0.1314060446780552,0.9780989925536575,0.022575276186660158,0.0,0.75,0.32742609480374546,0.3230216936565233,False,False,1,13,0.008574279735287627,balanced,0.3230216936565233
15-75102,18-128642,2015-05-18,2018-09-14,NAME:sdis 85,NAME:sdis 85,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,288500010,288500010,False,39.91458607095927,2018-09-10,0.1314060446780552,0.9780989925536575,0.24147295549345044,0.0,0.75,0.40404028256112207,0.3230216936565233,False,False,1,1,0.40404028256112207,balanced,0.3230216936565233
15-75567,19-105083,2015-05-19,2019-07-10,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,49.70433639947438,2019-05-19,1.7082785808147174,0.7152869031975471,0.7708850521667895,1.0,0.6,0.808631494057763,0.3230216936565233,False,True,1,18,0.20122209479299702,balanced,0.3230216936565233
15-76604,17-48717,2015-05-20,2017-04-08,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,22.634691195795007,2017-05-20,1.3797634691195795,0.7700394218134035,0.011229089893032278,0.2,0.75,0.3314400369159122,0.3230216936565233,False,False,1,7,0.009569907022810797,balanced,0.3230216936565233
15-76852,19-102776,2015-05-20,2019-07-05,NAME:ville de reze,SIRET:21440143200015,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,21440143200015,214401432,214401432,False,49.50722733245729,2019-05-20,1.5111695137976346,0.7481384143670609,0.00866035906312231,0.2,0.75,0.325065729263858,0.3230216936565233,False,False,1,2,0.0656564015840787,balanced,0.3230216936565233
15-81386,19-87510,2015-05-28,2019-06-06,NAME:gpm de nantes - st nazaire,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,775604853,775604853,False,48.29172141918528,2019-05-28,0.2956636005256242,0.9507227332457293,0.036545158467964176,0.2,0.75,0.3854714887752198,0.3230216936565233,False,False,1,5,0.11512216981273932,balanced,0.3230216936565233
15-81652,16-7903,2015-05-29,2016-01-19,NAME:ecole des mines de nantes,NAME:ecole des mines de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,7.720105124835743,2015-11-29,1.6754270696452036,0.7207621550591328,0.3107744413984599,0.1,0.6,0.3789615932542441,0.3230216936565233,True,False,1,3,0.010276167872933006,balanced,0.3230216936565233
15-82604,19-46630,2015-06-01,2019-03-25,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,45.76215505913272,2019-06-01,2.2339027595269383,0.6276828734121769,0.04002925564978671,0.4,0.75,0.3659309578304696,0.3230216936565233,False,False,1,9,0.07672493067066344,balanced,0.3230216936565233
15-84820,19-189603,2015-06-04,2019-12-22,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,54.599211563731934,2019-12-14,0.2628120893561104,0.9561979851073149,0.22732352687102933,0.0,0.6,0.378612730681689,0.3230216936565233,False,False,1,22,0.04120802506523419,balanced,0.3230216936565233
15-84881,19-189603,2015-06-04,2019-12-22,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,54.599211563731934,2019-12-14,0.2628120893561104,0.9561979851073149,0.23394533126736847,0.0,0.6,0.3809303622204077,0.3230216936565233,False,False,1,22,0.0430007045703647,balanced,0.3230216936565233
15-86193,15-190662,2015-06-05,2015-12-22,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.570302233902759,2015-12-05,0.5584756898817346,0.9069207183530442,0.0505902078776444,0.1,0.6,0.33443675234543657,0.3230216936565233,True,False,1,8,0.034389176081468964,balanced,0.3230216936565233
15-86342,16-63741,2015-06-05,2016-05-05,NAME:conseil general de loire-atlantique,NAME:conseil general de loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.005256241787123,2016-06-21,1.5440210249671484,0.7426631625054753,0.22617571440673212,1.0,0.6,0.6248272906687251,0.3230216936565233,False,False,1,10,0.363403356398431,balanced,0.3230216936565233
15-89263,19-75795,2015-06-12,2019-05-15,NAME:vendee eau,NAME:vendee eau,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,258500222,258500222,False,47.076215505913275,2019-07-23,2.266754270696452,0.6222076215505914,0.18730787989077852,0.4,0.75,0.41610966334942034,0.3230216936565233,False,False,1,1,0.41610966334942034,balanced,0.3230216936565233
15-89902,15-192356,2015-06-11,2015-12-24,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.438896189224704,2015-12-11,0.42706964520367935,0.9288217257993868,0.16042453597508277,0.1,0.6,0.3783540190411257,0.3230216936565233,True,False,1,19,0.0354402436129756,balanced,0.3230216936565233
15-92588,19-147943,2015-06-17,2019-10-02,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,51.51116951379763,2019-10-21,0.6241787122207622,0.8959702146298729,0.010943626467498387,0.2,1.0,0.3878228229210927,0.3230216936565233,False,False,1,15,0.005820558659646757,balanced,0.3230216936565233
15-95253,19-103545,2015-06-22,2019-07-06,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,48.45597897503285,2019-06-22,0.45992115637319314,0.9233464739378011,0.06245702039052846,0.0,0.75,0.32769657562113524,0.3230216936565233,False,False,1,3,0.08952235068812028,balanced,0.3230216936565233
15-95813,19-185562,2015-06-23,2019-12-12,NAME:commune de saint-herblain,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,214401622,214401622,False,53.646517739816034,2019-10-26,1.5440210249671484,0.7426631625054753,0.29641266221405504,0.0,0.75,0.3644102224012881,0.3230216936565233,False,False,1,2,0.13448378549013634,balanced,0.3230216936565233
15-96106,20-4011,2015-06-24,2020-01-12,NAME:cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,54.632063074901446,2019-08-07,5.19053876478318,0.13491020586947,0.1450564521793789,1.0,0.6,0.4444973097301501,0.3230216936565233,False,False,1,3,0.10913899278735345,balanced,0.3230216936565233
15-96870,19-136955,2015-06-25,2019-09-10,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,50.52562417871222,2019-06-25,2.5295663600525624,0.5784056066579062,0.0,1.0,0.75,0.5196014016644765,0.3230216936565233,False,False,1,9,0.15939317281397292,balanced,0.3230216936565233
15-97256,15-190662,2015-06-25,2015-12-22,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.913272010512483,2015-12-25,0.09855453350854139,0.9835742444152431,0.021903287406618968,0.1,0.6,0.3435597116961274,0.3230216936565233,True,False,1,7,0.012687737142143385,balanced,0.3230216936565233
15-98729,15-170834,2015-06-26,2015-11-12,NAME:spr pays de la loire,NAME:spr pays de la loire,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,4.566360052562418,2015-12-26,1.445466491458607,0.7590889180902322,0.5071934548130069,0.1,0.6,0.4572899387071105,0.3230216936565233,True,False,1,4,0.17383924660534383,balanced,0.3230216936565233
16-102715,19-69736,2016-07-11,2019-05-05,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,33.77135348226018,2019-07-11,2.2010512483574245,0.6331581252737626,0.2931357972167831,1.0,0.6,0.6208870603443148,0.3230216936565233,False,False,1,17,0.3060354646725343,balanced,0.3230216936565233
16-103833,20-49949,2016-07-13,2020-04-30,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,45.565045992115635,2020-07-13,2.431011826544021,0.5948313622426631,0.4458702210363695,0.4,0.6,0.4847624179233951,0.3230216936565233,False,False,1,22,0.11509319249874511,balanced,0.3230216936565233
16-105530,20-32603,2016-07-15,2020-03-03,NAME:conseil departemental de la mayenne,NAME:departement de la mayenne,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,225300011,225300011,False,43.59395532194481,2020-03-03,0.0,1.0,0.005867311829318818,0.1,0.75,0.3570535591402616,0.3230216936565233,True,False,1,3,0.05190100744634252,balanced,0.3230216936565233
16-106116,16-165866,2016-07-13,2016-11-16,NAME:ville d orvault,NAME:ville d orvault,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,214401143,214401143,False,4.139290407358739,2017-01-13,1.9053876478318004,0.6824353920280333,0.7525816368728678,0.1,0.75,0.539012420912512,0.3230216936565233,True,False,1,8,0.08162719187815631,balanced,0.3230216936565233
16-106204,20-35694,2016-07-15,2020-03-09,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,43.79106438896189,2019-12-25,2.463863337713535,0.5893561103810776,0.273346259771529,0.1,0.75,0.34801021851530456,0.3230216936565233,True,False,1,3,0.009423094373009033,balanced,0.3230216936565233
16-10778,20-97584,2016-01-22,2020-07-31,NAME:gie sesam vitale,NAME:gie sesam vitale,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,391722881,391722881,False,54.270696452036795,2020-11-09,3.3180026281208934,0.44699956197985113,0.3086336928625345,0.2,0.75,0.35477168299684986,0.3230216936565233,False,False,1,4,0.13165628129518375,balanced,0.3230216936565233
16-108742,17-20203,2016-07-20,2017-02-10,NAME:cap atlantique,NAME:cap atlantique,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244400610,244400610,False,6.734559789750328,2017-01-20,0.6898817345597897,0.8850197109067017,0.03366357873132068,0.1,0.75,0.3380371802826377,0.3230216936565233,True,False,1,2,0.11344744958256095,balanced,0.3230216936565233
16-109275,17-46886,2016-07-22,2017-04-06,NAME:agence regionale pays de la loire ti,NAME:agence regionale pays de la loire ti,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,8.47568988173456,2017-01-22,2.431011826544021,0.5948313622426631,0.6704804032736491,0.1,0.6,0.47337598170644296,0.3230216936565233,True,False,1,3,0.09669339880196193,balanced,0.3230216936565233
16-119669,18-154990,2016-08-12,2018-11-10,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,225300011,225300011,False,26.938239159001313,2018-11-17,0.22996057818659657,0.9616732369689006,0.049731456797605995,0.0,0.75,0.33282431912138727,0.3230216936565233,False,False,1,3,0.09558676866717622,balanced,0.3230216936565233
16-123593,19-130357,2016-08-22,2019-08-27,NAME:departement de la sarthe,NAME:departement de la sarthe,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,227200029,227200029,False,36.136662286465175,2019-08-22,0.164257555847569,0.9726237406920718,0.0,0.1,0.75,0.34815593517301796,0.3230216936565233,True,False,1,13,0.06263715401578973,balanced,0.3230216936565233
16-124376,20-124045,2016-08-23,2020-10-11,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,49.60578186596583,2020-12-20,2.299605781865966,0.6167323696890057,0.35968710047819236,0.4,0.75,0.4750735775896187,0.3230216936565233,False,False,1,14,0.055823115681386315,balanced,0.3230216936565233
